treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,pool,u74,u75,employed78,age2,age3,educ2,re74_2,re75_2,educ_re74
0.0,20.0,14.0,0.0,0.0,0.0,0.0,15674.134,17008.065,26599.078,psid,0,0,1,400.0,8000.0,196.0,245678476.649956,289274275.044225,219437.876
0.0,26.0,12.0,1.0,0.0,1.0,0.0,15674.134,17983.79,20688.172,psid,0,0,1,676.0,17576.0,144.0,245678476.649956,323416702.7641,188089.608
0.0,21.0,12.0,1.0,0.0,1.0,0.0,15674.134,19693.548,19210.445,psid,0,0,1,441.0,9261.0,144.0,245678476.649956,387835832.82830393,188089.608
0.0,41.0,12.0,0.0,0.0,1.0,0.0,15674.134,19693.548,32509.985,psid,0,0,1,1681.0,68921.0,144.0,245678476.649956,387835832.82830393,188089.608
0.0,28.0,16.0,0.0,0.0,1.0,0.0,15674.134,19693.548,28815.668,psid,0,0,1,784.0,21952.0,256.0,245678476.649956,387835832.82830393,250786.144
0.0,23.0,16.0,0.0,0.0,0.0,0.0,15674.134,21483.871,26599.078,psid,0,0,1,529.0,12167.0,256.0,245678476.649956,461556713.144641,250786.144
0.0,22.0,12.0,0.0,0.0,1.0,0.0,15674.134,22916.129,31771.121,psid,0,0,1,484.0,10648.0,144.0,245678476.649956,525148968.34464103,188089.608
0.0,27.0,14.0,0.0,1.0,0.0,0.0,15674.134,23274.194,27337.942,psid,0,0,1,729.0,19683.0,196.0,245678476.649956,541688106.349636,219437.876
0.0,26.0,16.0,0.0,0.0,1.0,0.0,15674.134,23274.194,29554.531,psid,0,0,1,676.0,17576.0,256.0,245678476.649956,541688106.349636,250786.144
0.0,54.0,12.0,0.0,0.0,1.0,0.0,15674.134,25064.516,0.0,psid,0,0,0,2916.0,157464.0,144.0,245678476.649956,628229962.314256,188089.608
0.0,54.0,12.0,0.0,0.0,1.0,0.0,15674.134,25064.516,0.0,psid,0,0,0,2916.0,157464.0,144.0,245678476.649956,628229962.314256,188089.608
0.0,54.0,12.0,1.0,0.0,0.0,0.0,15674.134,25064.516,20688.172,psid,0,0,1,2916.0,157464.0,144.0,245678476.649956,628229962.314256,188089.608
0.0,37.0,16.0,0.0,0.0,0.0,0.0,15674.134,26854.839,29258.986,psid,0,0,1,1369.0,50653.0,256.0,245678476.649956,721182377.715921,250786.144
0.0,32.0,13.0,0.0,0.0,1.0,0.0,15674.134,30435.484,22018.126,psid,0,0,1,1024.0,32768.0,169.0,245678476.649956,926318686.3142561,203763.742
0.0,29.0,12.0,0.0,0.0,1.0,0.0,15678.053,17487.871,10196.313,psid,0,0,1,841.0,24389.0,144.0,245801345.870809,305825632.112641,188136.636
0.0,22.0,13.0,0.0,0.0,1.0,0.0,15870.061,15826.452,35465.438,psid,0,0,1,484.0,10648.0,169.0,251858836.14372098,250476582.90830398,206310.793
0.0,23.0,12.0,1.0,0.0,1.0,0.0,15870.061,30435.484,27781.26,psid,0,0,1,529.0,12167.0,144.0,251858836.14372098,926318686.3142561,190440.732
0.0,36.0,12.0,0.0,0.0,1.0,0.0,15873.98,12727.403,17444.562,psid,0,0,1,1296.0,46656.0,144.0,251983241.0404,161986787.12440902,190487.76
0.0,21.0,13.0,0.0,0.0,1.0,0.0,15960.187,21483.871,14777.266,psid,0,0,1,441.0,9261.0,169.0,254727569.074969,461556713.144641,207482.431
0.0,21.0,12.0,0.0,0.0,1.0,0.0,15987.617,16291.935,14481.72,psid,0,0,1,441.0,9261.0,144.0,255603897.338689,265427146.04422498,191851.404
0.0,26.0,12.0,1.0,0.0,1.0,0.0,15987.617,17903.226,19505.991,psid,0,0,1,676.0,17576.0,144.0,255603897.338689,320525501.20707595,191851.404
0.0,28.0,12.0,1.0,0.0,1.0,0.0,15987.617,19693.548,13299.539,psid,0,0,1,784.0,21952.0,144.0,255603897.338689,387835832.82830393,191851.404
0.0,43.0,12.0,0.0,0.0,1.0,0.0,15989.576,14322.581,14777.266,psid,0,0,1,1849.0,79507.0,144.0,255666540.65977597,205136326.50156102,191874.91199999998
0.0,27.0,12.0,1.0,0.0,1.0,0.0,16011.128,16112.903,20460.602,psid,0,0,1,729.0,19683.0,144.0,256356219.83238402,259625643.08740902,192133.53600000002
0.0,36.0,17.0,0.0,0.0,0.0,0.0,16015.047,30793.548,29584.086,psid,0,0,1,1296.0,46656.0,289.0,256481730.412209,948242598.428304,272255.799
0.0,23.0,12.0,0.0,0.0,1.0,0.0,16065.988,4833.871,25564.67,psid,0,0,1,529.0,12167.0,144.0,258115970.41614398,23366308.844641,192791.856
0.0,31.0,12.0,0.0,0.0,1.0,0.0,16065.988,15038.71,17732.719,psid,0,0,1,961.0,29791.0,144.0,258115970.41614398,226162798.46409997,192791.856
0.0,25.0,14.0,0.0,0.0,1.0,0.0,16065.988,15217.742,18471.582,psid,0,0,1,625.0,15625.0,196.0,258115970.41614398,231579671.57856402,224923.832
0.0,35.0,12.0,1.0,0.0,1.0,0.0,16065.988,16086.048,19210.445,psid,0,0,1,1225.0,42875.0,144.0,258115970.41614398,258760940.25830403,192791.856
0.0,23.0,16.0,0.0,0.0,1.0,0.0,16065.988,16829.032,20688.172,psid,0,0,1,529.0,12167.0,256.0,258115970.41614398,283216318.057024,257055.808
0.0,21.0,12.0,0.0,0.0,1.0,0.0,16065.988,20588.71,28815.668,psid,0,0,1,441.0,9261.0,144.0,258115970.41614398,423894979.46409994,192791.856
0.0,22.0,12.0,0.0,0.0,0.0,0.0,16230.566,9846.7742,2955.4531,psid,0,0,1,484.0,10648.0,144.0,263431272.68035603,96958962.14578563,194766.79200000002
0.0,36.0,12.0,1.0,0.0,1.0,0.0,16261.914,21304.839,22165.899,psid,0,0,1,1296.0,46656.0,144.0,264449846.94339603,453896164.815921,195142.968
0.0,21.0,12.0,0.0,0.0,1.0,0.0,16306.978,18529.839,11969.585,psid,0,0,1,441.0,9261.0,144.0,265917531.49248397,343354933.365921,195683.73599999998
0.0,28.0,12.0,0.0,0.0,1.0,0.0,16393.185,13298.516,0.0,psid,0,0,0,784.0,21952.0,144.0,268736514.444225,176850527.802256,196718.22000000003
0.0,24.0,12.0,0.0,1.0,1.0,0.0,16457.841,8951.6129,21870.353,psid,0,0,1,576.0,13824.0,144.0,270860530.381281,80131373.51144642,197494.092
0.0,30.0,12.0,0.0,0.0,0.0,0.0,16457.841,14680.645,15146.697,psid,0,0,1,900.0,27000.0,144.0,270860530.381281,215521337.616025,197494.092
0.0,44.0,12.0,0.0,0.0,1.0,0.0,16457.841,16112.903,17289.401,psid,0,0,1,1936.0,85184.0,144.0,270860530.381281,259625643.08740902,197494.092
0.0,30.0,12.0,0.0,0.0,1.0,0.0,16457.841,16650.0,19949.309,psid,0,0,1,900.0,27000.0,144.0,270860530.381281,277222500.0,197494.092
0.0,34.0,12.0,0.0,0.0,1.0,0.0,16457.841,16829.032,20688.172,psid,0,0,1,1156.0,39304.0,144.0,270860530.381281,283216318.057024,197494.092
0.0,26.0,16.0,0.0,0.0,1.0,0.0,16457.841,21483.871,40637.481,psid,0,0,1,676.0,17576.0,256.0,270860530.381281,461556713.144641,263325.456
0.0,23.0,16.0,0.0,0.0,1.0,0.0,16457.841,21483.871,18471.582,psid,0,0,1,529.0,12167.0,256.0,270860530.381281,461556713.144641,263325.456
0.0,20.0,12.0,0.0,0.0,0.0,0.0,16497.026,19604.032,19653.763,psid,0,0,1,400.0,8000.0,144.0,272151866.8446761,384318070.65702397,197964.31200000003
0.0,26.0,13.0,0.0,0.0,0.0,0.0,16653.768,3580.6452,8866.3594,psid,0,0,1,676.0,17576.0,169.0,277347988.597824,12821020.048283039,216498.984
0.0,21.0,12.0,1.0,0.0,1.0,0.0,16653.768,9846.7742,7388.6329,psid,0,0,1,441.0,9261.0,144.0,277347988.597824,96958962.14578563,199845.21600000001
0.0,25.0,12.0,0.0,0.0,1.0,0.0,16653.768,12181.355,17732.719,psid,0,0,1,625.0,15625.0,144.0,277347988.597824,148385409.63602498,199845.21600000001
0.0,23.0,15.0,0.0,0.0,1.0,0.0,16653.768,13427.419,16993.856,psid,0,0,1,529.0,12167.0,225.0,277347988.597824,180295581.001561,249806.52
0.0,25.0,12.0,1.0,0.0,0.0,0.0,16653.768,14859.677,22904.762,psid,0,0,1,625.0,15625.0,144.0,277347988.597824,220810000.544329,199845.21600000001
0.0,28.0,16.0,0.0,0.0,1.0,0.0,16653.768,15396.774,17437.174,psid,0,0,1,784.0,21952.0,256.0,277347988.597824,237060649.607076,266460.288
0.0,38.0,14.0,0.0,0.0,1.0,0.0,16653.768,16112.903,19505.991,psid,0,0,1,1444.0,54872.0,196.0,277347988.597824,259625643.08740902,233152.752
0.0,29.0,17.0,0.0,0.0,1.0,0.0,16653.768,16112.903,17732.719,psid,0,0,1,841.0,24389.0,289.0,277347988.597824,259625643.08740902,283114.056
0.0,24.0,17.0,0.0,0.0,1.0,0.0,16653.768,16650.0,20688.172,psid,0,0,1,576.0,13824.0,289.0,277347988.597824,277222500.0,283114.056
0.0,25.0,16.0,1.0,0.0,1.0,0.0,16653.768,17008.065,21870.353,psid,0,0,1,625.0,15625.0,256.0,277347988.597824,289274275.044225,266460.288
0.0,55.0,12.0,0.0,0.0,1.0,0.0,16653.768,17545.161,16254.992,psid,0,0,1,3025.0,166375.0,144.0,277347988.597824,307832674.515921,199845.21600000001
0.0,30.0,14.0,0.0,0.0,1.0,0.0,16653.768,17545.161,0.0,psid,0,0,0,900.0,27000.0,196.0,277347988.597824,307832674.515921,233152.752
0.0,21.0,12.0,0.0,0.0,0.0,0.0,16653.768,17903.226,19210.445,psid,0,0,1,441.0,9261.0,144.0,277347988.597824,320525501.20707595,199845.21600000001
0.0,26.0,12.0,0.0,0.0,1.0,0.0,16653.768,17903.226,17732.719,psid,0,0,1,676.0,17576.0,144.0,277347988.597824,320525501.20707595,199845.21600000001
0.0,34.0,12.0,0.0,0.0,1.0,0.0,16653.768,19532.419,16254.992,psid,0,0,1,1156.0,39304.0,144.0,277347988.597824,381515391.99156106,199845.21600000001
0.0,22.0,12.0,0.0,0.0,1.0,0.0,16653.768,19693.548,26007.988,psid,0,0,1,484.0,10648.0,144.0,277347988.597824,387835832.82830393,199845.21600000001
0.0,22.0,16.0,0.0,0.0,0.0,0.0,16653.768,22737.097,37682.028,psid,0,0,1,484.0,10648.0,256.0,277347988.597824,516975579.98740906,266460.288
0.0,27.0,15.0,0.0,0.0,0.0,0.0,16653.768,23274.194,23643.625,psid,0,0,1,729.0,19683.0,225.0,277347988.597824,541688106.349636,249806.52
0.0,26.0,12.0,0.0,0.0,0.0,0.0,16653.768,23274.194,2955.4531,psid,0,0,1,676.0,17576.0,144.0,277347988.597824,541688106.349636,199845.21600000001
0.0,26.0,16.0,0.0,0.0,1.0,0.0,16653.768,24706.452,29554.531,psid,0,0,1,676.0,17576.0,256.0,277347988.597824,610408770.4283041,266460.288
0.0,24.0,14.0,1.0,0.0,1.0,0.0,16653.768,28466.129,40637.481,psid,0,0,1,576.0,13824.0,196.0,277347988.597824,810320500.2446411,233152.752
0.0,26.0,14.0,1.0,0.0,0.0,0.0,16667.483,21483.871,28815.668,psid,0,0,1,676.0,17576.0,196.0,277804989.55528903,461556713.144641,233344.762
0.0,23.0,12.0,1.0,0.0,1.0,0.0,16708.627,10491.29,7565.9601,psid,0,0,1,529.0,12167.0,144.0,279178216.225129,110067165.86410002,200503.524
0.0,28.0,14.0,0.0,0.0,0.0,0.0,16849.695,12174.194,1921.0445,psid,0,0,1,784.0,21952.0,196.0,283912221.59302497,148210999.54963598,235895.72999999998
0.0,21.0,12.0,0.0,0.0,1.0,0.0,16849.695,15396.774,0.0,psid,0,0,0,441.0,9261.0,144.0,283912221.59302497,237060649.607076,202196.34
0.0,30.0,12.0,0.0,0.0,1.0,0.0,16849.695,17366.129,18978.442,psid,0,0,1,900.0,27000.0,144.0,283912221.59302497,301582436.44464105,202196.34
0.0,24.0,12.0,0.0,0.0,1.0,0.0,16849.695,18619.355,25121.352,psid,0,0,1,576.0,13824.0,144.0,283912221.59302497,346680380.616025,202196.34
0.0,51.0,12.0,0.0,0.0,1.0,0.0,16849.695,19693.548,17732.719,psid,0,0,1,2601.0,132651.0,144.0,283912221.59302497,387835832.82830393,202196.34
0.0,21.0,14.0,0.0,0.0,0.0,0.0,16849.695,19693.548,35465.438,psid,0,0,1,441.0,9261.0,196.0,283912221.59302497,387835832.82830393,235895.72999999998
0.0,22.0,14.0,1.0,0.0,1.0,0.0,16849.695,21125.806,24086.943,psid,0,0,1,484.0,10648.0,196.0,283912221.59302497,446299679.14963603,235895.72999999998
0.0,24.0,12.0,0.0,0.0,1.0,0.0,16884.961,9311.4677,23080.611,psid,0,0,1,576.0,13824.0,144.0,285101907.97152096,86703430.72814327,202619.532
0.0,23.0,15.0,0.0,0.0,1.0,0.0,16955.495,20844.726,25514.427,psid,0,0,1,529.0,12167.0,225.0,287488810.69502497,434502602.0150759,254332.425
0.0,26.0,14.0,0.0,0.0,1.0,0.0,17045.621,25064.516,38716.436,psid,0,0,1,676.0,17576.0,196.0,290553195.27564096,628229962.314256,238638.694
0.0,45.0,12.0,0.0,0.0,1.0,0.0,17104.399,16381.452,18176.037,psid,0,0,1,2025.0,91125.0,144.0,292560465.15120107,268351969.62830397,205252.788
0.0,46.0,13.0,0.0,0.0,1.0,0.0,17241.548,15754.839,14777.266,psid,0,0,1,2116.0,97336.0,169.0,297270977.436304,248214951.915921,224140.12399999998
0.0,29.0,12.0,0.0,0.0,1.0,0.0,17241.548,19686.387,33544.393,psid,0,0,1,841.0,24389.0,144.0,297270977.436304,387553833.11376894,206898.576
0.0,26.0,14.0,0.0,0.0,1.0,0.0,17241.548,20588.71,24530.261,psid,0,0,1,676.0,17576.0,196.0,297270977.436304,423894979.46409994,241381.672
0.0,27.0,16.0,0.0,0.0,1.0,0.0,17241.548,24885.484,22165.899,psid,0,0,1,729.0,19683.0,256.0,297270977.436304,619287313.914256,275864.768
0.0,26.0,14.0,0.0,0.0,1.0,0.0,17437.475,7161.2903,14771.355,psid,0,0,1,676.0,17576.0,196.0,304065534.37562495,51284078.760874085,244124.64999999997
0.0,20.0,15.0,0.0,0.0,1.0,0.0,17437.475,8056.4516,18471.582,psid,0,0,1,400.0,8000.0,225.0,304065534.37562495,64906412.38314257,261562.12499999997
0.0,23.0,12.0,0.0,0.0,1.0,0.0,17437.475,12532.258,21427.035,psid,0,0,1,529.0,12167.0,144.0,304065534.37562495,157057490.578564,209249.69999999998
0.0,30.0,16.0,0.0,0.0,1.0,0.0,17437.475,17867.419,15516.129,psid,0,0,1,900.0,27000.0,256.0,304065534.37562495,319244661.7215611,278999.6
0.0,24.0,12.0,0.0,0.0,1.0,0.0,17437.475,22379.032,16254.992,psid,0,0,1,576.0,13824.0,144.0,304065534.37562495,500821073.257024,209249.69999999998
0.0,23.0,12.0,0.0,0.0,1.0,0.0,17633.401,0.0,23643.625,psid,0,1,1,529.0,12167.0,144.0,310936830.82680106,0.0,211600.81200000003
0.0,34.0,12.0,0.0,0.0,1.0,0.0,17633.401,0.0,0.0,psid,0,1,0,1156.0,39304.0,144.0,310936830.82680106,0.0,211600.81200000003
0.0,24.0,12.0,0.0,1.0,1.0,0.0,17633.401,4848.1935,22165.899,psid,0,0,1,576.0,13824.0,144.0,310936830.82680106,23504980.213442255,211600.81200000003
0.0,43.0,12.0,1.0,0.0,1.0,0.0,17633.401,10741.935,21858.531,psid,0,0,1,1849.0,79507.0,144.0,310936830.82680106,115389167.54422499,211600.81200000003
0.0,28.0,14.0,1.0,0.0,1.0,0.0,17633.401,12532.258,16254.992,psid,0,0,1,784.0,21952.0,196.0,310936830.82680106,157057490.578564,246867.61400000003
0.0,20.0,12.0,0.0,0.0,1.0,0.0,17633.401,15217.742,28815.668,psid,0,0,1,400.0,8000.0,144.0,310936830.82680106,231579671.57856402,211600.81200000003
0.0,23.0,12.0,1.0,0.0,1.0,0.0,17633.401,15217.742,15516.129,psid,0,0,1,529.0,12167.0,144.0,310936830.82680106,231579671.57856402,211600.81200000003
0.0,27.0,14.0,1.0,0.0,1.0,0.0,17633.401,16112.903,26599.078,psid,0,0,1,729.0,19683.0,196.0,310936830.82680106,259625643.08740902,246867.61400000003
0.0,53.0,12.0,0.0,0.0,1.0,0.0,17633.401,16112.903,19210.445,psid,0,0,1,2809.0,148877.0,144.0,310936830.82680106,259625643.08740902,211600.81200000003
0.0,28.0,16.0,0.0,0.0,1.0,0.0,17633.401,16112.903,22165.899,psid,0,0,1,784.0,21952.0,256.0,310936830.82680106,259625643.08740902,282134.416
0.0,26.0,12.0,0.0,0.0,1.0,0.0,17633.401,16112.903,25121.352,psid,0,0,1,676.0,17576.0,144.0,310936830.82680106,259625643.08740902,211600.81200000003
0.0,25.0,15.0,0.0,0.0,1.0,0.0,17633.401,16112.903,18619.355,psid,0,0,1,625.0,15625.0,225.0,310936830.82680106,259625643.08740902,264501.015
0.0,29.0,14.0,0.0,0.0,1.0,0.0,17633.401,17187.097,19699.573,psid,0,0,1,841.0,24389.0,196.0,310936830.82680106,295396303.28740907,246867.61400000003
0.0,26.0,12.0,1.0,0.0,1.0,0.0,17633.401,17416.258,23643.625,psid,0,0,1,676.0,17576.0,144.0,310936830.82680106,303326042.72256404,211600.81200000003
0.0,55.0,16.0,0.0,0.0,1.0,0.0,17633.401,17903.226,22165.899,psid,0,0,1,3025.0,166375.0,256.0,310936830.82680106,320525501.20707595,282134.416
0.0,22.0,12.0,0.0,1.0,1.0,0.0,17633.401,17903.226,14777.266,psid,0,0,1,484.0,10648.0,144.0,310936830.82680106,320525501.20707595,211600.81200000003
0.0,33.0,12.0,0.0,0.0,1.0,0.0,17633.401,17903.226,15811.674,psid,0,0,1,1089.0,35937.0,144.0,310936830.82680106,320525501.20707595,211600.81200000003
0.0,34.0,14.0,0.0,1.0,1.0,0.0,17633.401,17903.226,8866.3594,psid,0,0,1,1156.0,39304.0,196.0,310936830.82680106,320525501.20707595,246867.61400000003
0.0,24.0,12.0,0.0,0.0,1.0,0.0,17633.401,18440.323,19949.309,psid,0,0,1,576.0,13824.0,144.0,310936830.82680106,340045512.344329,211600.81200000003
0.0,24.0,12.0,0.0,0.0,1.0,0.0,17633.401,18750.048,32509.985,psid,0,0,1,576.0,13824.0,144.0,310936830.82680106,351564300.00230396,211600.81200000003
0.0,26.0,12.0,1.0,0.0,1.0,0.0,17633.401,18798.387,18471.582,psid,0,0,1,676.0,17576.0,144.0,310936830.82680106,353379353.80176896,211600.81200000003
0.0,45.0,12.0,0.0,0.0,1.0,0.0,17633.401,18798.387,19949.309,psid,0,0,1,2025.0,91125.0,144.0,310936830.82680106,353379353.80176896,211600.81200000003
0.0,22.0,12.0,0.0,0.0,1.0,0.0,17633.401,19693.548,23643.625,psid,0,0,1,484.0,10648.0,144.0,310936830.82680106,387835832.82830393,211600.81200000003
0.0,55.0,14.0,0.0,0.0,1.0,0.0,17633.401,19693.548,2068.8172,psid,0,0,1,3025.0,166375.0,196.0,310936830.82680106,387835832.82830393,246867.61400000003
0.0,24.0,12.0,0.0,0.0,1.0,0.0,17633.401,19693.548,11526.267,psid,0,0,1,576.0,13824.0,144.0,310936830.82680106,387835832.82830393,211600.81200000003
0.0,23.0,12.0,0.0,0.0,1.0,0.0,17633.401,21546.532,4433.1797,psid,0,0,1,529.0,12167.0,144.0,310936830.82680106,464253041.22702396,211600.81200000003
0.0,24.0,13.0,1.0,0.0,0.0,0.0,17633.401,25064.516,22165.899,psid,0,0,1,576.0,13824.0,169.0,310936830.82680106,628229962.314256,229234.21300000002
0.0,31.0,13.0,0.0,0.0,1.0,0.0,17633.401,25064.516,23643.625,psid,0,0,1,961.0,29791.0,169.0,310936830.82680106,628229962.314256,229234.21300000002
0.0,43.0,12.0,0.0,0.0,1.0,0.0,17633.401,26854.839,28076.805,psid,0,0,1,1849.0,79507.0,144.0,310936830.82680106,721182377.715921,211600.81200000003
0.0,43.0,12.0,0.0,0.0,1.0,0.0,17633.401,26854.839,28076.805,psid,0,0,1,1849.0,79507.0,144.0,310936830.82680106,721182377.715921,211600.81200000003
0.0,23.0,12.0,1.0,0.0,1.0,0.0,17672.587,14322.581,12294.685,psid,0,0,1,529.0,12167.0,144.0,312320331.272569,205136326.50156102,212071.044
0.0,22.0,12.0,0.0,0.0,1.0,0.0,17703.935,12532.258,20688.172,psid,0,0,1,484.0,10648.0,144.0,313429314.48422503,157057490.578564,212447.22000000003
0.0,30.0,12.0,1.0,0.0,1.0,0.0,17760.754,17366.129,19210.445,psid,0,0,1,900.0,27000.0,144.0,315444382.648516,301582436.44464105,213129.048
0.0,28.0,12.0,0.0,0.0,0.0,0.0,17829.328,5012.9032,16240.215,psid,0,0,1,784.0,21952.0,144.0,317884936.93158406,25129198.492570236,213951.93600000002
0.0,28.0,12.0,0.0,0.0,1.0,0.0,17829.328,11100.0,20688.172,psid,0,0,1,784.0,21952.0,144.0,317884936.93158406,123210000.0,213951.93600000002
0.0,21.0,12.0,0.0,0.0,0.0,0.0,17829.328,12945.823,26599.078,psid,0,0,1,441.0,9261.0,144.0,317884936.93158406,167594333.147329,213951.93600000002
0.0,28.0,13.0,0.0,0.0,1.0,0.0,17876.35,15396.774,22452.578,psid,0,0,1,784.0,21952.0,169.0,319563889.32249993,237060649.607076,232392.55
0.0,25.0,14.0,0.0,0.0,1.0,0.0,17939.047,14322.581,9974.6544,psid,0,0,1,625.0,15625.0,196.0,321809407.268209,205136326.50156102,251146.658
0.0,54.0,12.0,0.0,0.0,1.0,0.0,18025.255,18798.387,23643.625,psid,0,0,1,2916.0,157464.0,144.0,324909817.81502503,353379353.80176896,216303.06
0.0,26.0,16.0,0.0,0.0,1.0,0.0,18025.255,19872.581,20983.717,psid,0,0,1,676.0,17576.0,256.0,324909817.81502503,394919475.60156095,288404.08
0.0,26.0,16.0,0.0,0.0,1.0,0.0,18025.255,23274.194,28076.805,psid,0,0,1,676.0,17576.0,256.0,324909817.81502503,541688106.349636,288404.08
0.0,49.0,13.0,0.0,0.0,1.0,0.0,18221.181,17903.226,17732.719,psid,0,0,1,2401.0,117649.0,169.0,332011437.034761,320525501.20707595,236875.353
0.0,21.0,13.0,1.0,0.0,0.0,0.0,18221.181,21125.806,21870.353,psid,0,0,1,441.0,9261.0,169.0,332011437.034761,446299679.14963603,236875.353
0.0,26.0,16.0,0.0,0.0,1.0,0.0,18221.181,22379.032,18471.582,psid,0,0,1,676.0,17576.0,256.0,332011437.034761,500821073.257024,291538.896
0.0,30.0,12.0,1.0,0.0,1.0,0.0,18338.737,25422.581,22165.899,psid,0,0,1,900.0,27000.0,144.0,336309274.75516903,646307624.7015609,220064.844
0.0,21.0,13.0,0.0,0.0,1.0,0.0,18417.108,8951.6129,27337.942,psid,0,0,1,441.0,9261.0,169.0,339189867.083664,80131373.51144642,239422.404
0.0,33.0,12.0,0.0,0.0,1.0,0.0,18417.108,12890.323,20688.172,psid,0,0,1,1089.0,35937.0,144.0,339189867.083664,166160427.04432902,221005.296
0.0,33.0,12.0,0.0,0.0,1.0,0.0,18417.108,14412.097,20688.172,psid,0,0,1,1089.0,35937.0,144.0,339189867.083664,207708539.93740898,221005.296
0.0,40.0,12.0,0.0,0.0,1.0,0.0,18417.108,17545.161,17289.401,psid,0,0,1,1600.0,64000.0,144.0,339189867.083664,307832674.515921,221005.296
0.0,27.0,16.0,0.0,0.0,1.0,0.0,18417.108,18798.387,25860.215,psid,0,0,1,729.0,19683.0,256.0,339189867.083664,353379353.80176896,294673.728
0.0,21.0,12.0,0.0,0.0,1.0,0.0,18417.108,19693.548,28224.578,psid,0,0,1,441.0,9261.0,144.0,339189867.083664,387835832.82830393,221005.296
0.0,31.0,12.0,0.0,0.0,1.0,0.0,18593.442,14814.919,16254.992,psid,0,0,1,961.0,29791.0,144.0,345716085.40736395,219481824.976561,223121.304
0.0,27.0,14.0,1.0,0.0,1.0,0.0,18613.035,0.0,13299.539,psid,0,1,1,729.0,19683.0,196.0,346445071.911225,0.0,260582.49
0.0,47.0,17.0,0.0,0.0,1.0,0.0,18613.035,10025.806,35465.438,psid,0,0,1,2209.0,103823.0,289.0,346445071.911225,100516785.94963601,316421.595
0.0,32.0,12.0,1.0,0.0,1.0,0.0,18613.035,16112.903,17732.719,psid,0,0,1,1024.0,32768.0,144.0,346445071.911225,259625643.08740902,223356.41999999998
0.0,28.0,12.0,1.0,0.0,0.0,0.0,18613.035,17008.065,19949.309,psid,0,0,1,784.0,21952.0,144.0,346445071.911225,289274275.044225,223356.41999999998
0.0,35.0,14.0,0.0,0.0,1.0,0.0,18613.035,19693.548,22424.501,psid,0,0,1,1225.0,42875.0,196.0,346445071.911225,387835832.82830393,260582.49
0.0,26.0,14.0,0.0,0.0,1.0,0.0,18613.035,19693.548,28076.805,psid,0,0,1,676.0,17576.0,196.0,346445071.911225,387835832.82830393,260582.49
0.0,37.0,12.0,0.0,0.0,1.0,0.0,18613.035,21483.871,23052.535,psid,0,0,1,1369.0,50653.0,144.0,346445071.911225,461556713.144641,223356.41999999998
0.0,23.0,12.0,0.0,0.0,0.0,0.0,18613.035,23274.194,32953.303,psid,0,0,1,529.0,12167.0,144.0,346445071.911225,541688106.349636,223356.41999999998
0.0,44.0,12.0,1.0,0.0,1.0,0.0,18613.035,23632.258,19210.445,psid,0,0,1,1936.0,85184.0,144.0,346445071.911225,558483618.1785641,223356.41999999998
0.0,44.0,12.0,1.0,0.0,1.0,0.0,18613.035,23632.258,19210.445,psid,0,0,1,1936.0,85184.0,144.0,346445071.911225,558483618.1785641,223356.41999999998
0.0,36.0,12.0,1.0,0.0,1.0,0.0,18613.035,25064.516,33692.166,psid,0,0,1,1296.0,46656.0,144.0,346445071.911225,628229962.314256,223356.41999999998
0.0,26.0,12.0,0.0,0.0,1.0,0.0,18677.69,18261.29,24973.579,psid,0,0,1,676.0,17576.0,144.0,348856103.73609996,333474712.4641,224132.27999999997
0.0,23.0,14.0,0.0,0.0,1.0,0.0,18722.754,21662.903,28076.805,psid,0,0,1,529.0,12167.0,196.0,350541517.34451604,469281366.3874089,262118.556
0.0,32.0,13.0,1.0,0.0,1.0,0.0,18808.961,14143.548,26599.078,psid,0,0,1,1024.0,32768.0,169.0,353777013.899521,200039950.028304,244516.493
0.0,33.0,12.0,0.0,0.0,0.0,0.0,18808.961,16028.758,17502.194,psid,0,0,1,1089.0,35937.0,144.0,353777013.899521,256921083.022564,225707.532
0.0,37.0,12.0,1.0,0.0,1.0,0.0,18808.961,16112.903,32509.985,psid,0,0,1,1369.0,50653.0,144.0,353777013.899521,259625643.08740902,225707.532
0.0,27.0,12.0,0.0,0.0,1.0,0.0,18808.961,17187.097,19505.991,psid,0,0,1,729.0,19683.0,144.0,353777013.899521,295396303.28740907,225707.532
0.0,43.0,12.0,0.0,0.0,1.0,0.0,18808.961,17903.226,26155.76,psid,0,0,1,1849.0,79507.0,144.0,353777013.899521,320525501.20707595,225707.532
0.0,27.0,16.0,0.0,0.0,1.0,0.0,18808.961,17903.226,18471.582,psid,0,0,1,729.0,19683.0,256.0,353777013.899521,320525501.20707595,300943.376
0.0,24.0,12.0,0.0,0.0,1.0,0.0,18808.961,17903.226,18323.81,psid,0,0,1,576.0,13824.0,144.0,353777013.899521,320525501.20707595,225707.532
0.0,24.0,12.0,0.0,0.0,1.0,0.0,18808.961,18798.387,23052.535,psid,0,0,1,576.0,13824.0,144.0,353777013.899521,353379353.80176896,225707.532
0.0,34.0,12.0,1.0,0.0,0.0,0.0,18848.147,30435.484,12560.676,psid,0,0,1,1156.0,39304.0,144.0,355252645.33360904,926318686.3142561,226177.76400000002
0.0,42.0,12.0,0.0,0.0,1.0,0.0,18879.495,17008.065,19210.445,psid,0,0,1,1764.0,74088.0,144.0,356435331.45502496,289274275.044225,226553.94
