treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,prop_score
0,28.0,13.0,0,0,1,0,22760.8,16624.94,20995.54,2.9316890719059032e-05
0,32.0,12.0,0,0,1,0,25862.32,24212.32,0.0,5.109433341748627e-06
0,55.0,8.0,0,0,1,1,0.0,0.0,1462.949,0.004108487593259112
0,28.0,15.0,0,0,1,0,25862.32,25243.55,25564.67,4.625569044386544e-06
0,45.0,12.0,0,0,1,0,4951.067,143.2258,1703.819,0.0014640048229187352
0,37.0,12.0,0,0,1,0,20055.05,21004.06,22718.57,1.1721381113009437e-05
0,16.0,9.0,0,0,0,1,822.8921,522.7742,13249.3,0.011504134667551494
0,37.0,14.0,0,0,1,0,25862.32,25243.55,25564.67,4.318912386247164e-06
0,31.0,16.0,0,0,1,0,18552.3,18637.26,21718.15,2.374968140212895e-05
0,29.0,12.0,0,0,1,0,7186.591,24400.31,25564.67,8.574985541862003e-06
0,47.0,12.0,0,0,0,0,17598.13,25243.55,21357.58,1.3298712413285237e-05
0,55.0,12.0,0,0,1,0,25862.32,24930.24,8804.295,4.023520740675376e-06
0,28.0,17.0,0,0,1,0,16557.76,18132.39,20595.08,2.9333645199300977e-05
0,46.0,12.0,0,0,0,0,23487.69,21313.79,22532.37,2.5824591757456308e-05
0,40.0,9.0,0,0,1,1,15621.23,17147.71,25564.67,7.57980332420938e-05
0,26.0,12.0,0,0,1,0,12159.21,12662.95,0.0,9.00289660151996e-05
0,49.0,8.0,0,0,1,1,22253.35,24450.44,22628.43,1.2418101622383816e-05
0,54.0,12.0,0,0,1,0,0.0,0.0,0.0,0.0016855413228499749
0,39.0,11.0,0,0,1,1,25862.32,25243.55,25564.67,1.0883037900365091e-05
0,29.0,18.0,0,0,1,0,14281.1,20601.24,25564.67,1.91700242036522e-05
0,19.0,13.0,0,0,0,0,2090.538,23.27419,14902.87,0.0050000511021348415
0,37.0,18.0,0,0,1,0,18926.52,17509.35,19226.7,3.124830733968764e-05
0,44.0,12.0,0,0,1,0,22796.07,21875.95,25564.67,8.759754371945641e-06
0,29.0,12.0,0,0,1,0,21050.36,20160.82,24233.24,1.402851159455301e-05
0,50.0,12.0,0,0,1,0,15221.54,15776.32,15829.41,3.888659881970288e-05
0,17.0,9.0,0,0,0,1,0.0,1620.242,8090.553,0.00932594932517322
0,27.0,12.0,0,0,1,0,18867.74,22020.97,25564.67,1.0161348804010306e-05
0,53.0,12.0,0,0,1,0,1782.933,1765.258,0.0,0.0011057147863796231
0,22.0,12.0,0,0,0,0,8765.76,10326.58,10865.72,0.0004453264890429439
0,21.0,12.0,0,0,0,0,2864.448,5868.677,10620.42,0.0013641185097362292
0,27.0,11.0,0,0,1,1,16187.46,16567.65,16407.2,9.488095119580833e-05
0,39.0,9.0,0,0,1,1,21252.17,25243.55,23603.73,1.1621618397021283e-05
0,26.0,12.0,0,0,0,0,18295.63,18549.53,17652.92,5.8211225744166174e-05
0,37.0,9.0,0,0,1,1,16534.25,7100.419,2201.813,0.0006262428941112573
0,27.0,16.0,0,0,0,0,9717.963,8459.274,13618.73,0.0007245532609916059
0,21.0,11.0,0,0,0,1,29.389,0.0,1823.515,0.013798736193503221
0,45.0,8.0,0,0,1,1,2500.024,0.0,3221.444,0.003966410942030423
0,17.0,7.0,0,0,0,1,0.0,0.0,4425.791,0.012228711438675757
0,21.0,12.0,0,0,1,0,8134.876,6892.742,5204.553,0.0003501467857062262
0,18.0,12.0,0,0,0,0,901.2627,7211.419,12380.39,0.0010998720052711425
0,36.0,12.0,0,0,1,0,24151.88,25068.1,25564.67,4.414016787567977e-06
0,22.0,12.0,0,0,1,0,16026.8,18374.08,20688.17,2.4356968918969514e-05
0,24.0,12.0,0,0,1,0,10850.42,11134.02,20528.58,0.0001302805631582673
0,32.0,12.0,0,0,1,0,18056.6,16003.69,18520.35,3.651044187302021e-05
0,17.0,10.0,0,0,0,1,127.3523,350.9032,5643.438,0.01254350571467258
0,29.0,12.0,0,0,1,0,9753.23,6851.565,12981.83,0.0003268600646923285
0,33.0,11.0,0,0,1,1,10807.32,11348.85,25564.67,0.0003277324005089017
0,22.0,12.0,0,0,1,0,10113.74,9288.194,2365.84,0.00019826272342134967
0,48.0,8.0,0,0,1,1,25862.32,25243.55,25564.67,9.482359457426916e-06
0,27.0,12.0,0,0,1,0,10973.85,16163.03,7370.9,4.4252055286722814e-05
0,46.0,8.0,0,0,1,1,18101.67,14770.16,17157.88,0.00011013332629631187
0,16.0,10.0,0,0,0,1,0.0,0.0,4675.527,0.013598289388660843
0,34.0,9.0,0,0,1,1,0.0,2866.306,14335.43,0.0025133936778663673
0,30.0,13.0,0,0,1,0,14537.76,15097.79,22776.2,5.113560980279362e-05
0,17.0,11.0,0,0,0,1,0.0,1589.806,10363.3,0.010051189827438169
0,42.0,8.0,0,0,1,1,3177.931,5610.871,7180.273,0.0012020151214642118
0,46.0,9.0,0,0,0,1,25862.32,25243.55,20340.91,2.6615215082059166e-05
0,35.0,12.0,0,0,1,0,25860.36,24219.48,25564.67,5.044476804311871e-06
0,52.0,12.0,0,0,1,0,0.0,0.0,0.0,0.001698305805165829
0,23.0,13.0,0,0,1,0,5450.68,4189.355,14914.69,0.0006895329949260504
0,26.0,16.0,0,0,1,0,12455.06,15860.47,20434.0,5.2079623499156514e-05
0,41.0,16.0,0,0,1,0,16334.41,0.0,0.0,0.0012614118779347761
0,26.0,14.0,1,0,0,0,17758.79,18923.71,25564.67,0.003915600526455749
0,41.0,13.0,1,0,0,0,25862.32,25243.55,25564.67,0.0007420008374979379
0,53.0,12.0,0,0,1,0,25862.32,25243.55,431.4962,3.7938036564211153e-06
0,22.0,12.0,0,0,1,0,21085.63,19197.63,0.0,1.7645292932422413e-05
0,19.0,12.0,0,0,0,0,14686.66,12288.77,650.1997,0.00025004822693119476
0,24.0,12.0,0,0,1,0,19296.82,17149.5,16531.33,2.847216966016511e-05
0,22.0,13.0,0,0,0,0,3992.986,7664.371,10663.27,0.0009309900034646222
0,20.0,12.0,0,0,0,0,6978.908,15631.31,21305.86,0.0001537925984637199
0,37.0,11.0,0,0,1,1,10879.81,11112.53,12414.38,0.00033865921757351644
0,42.0,8.0,0,0,1,1,18268.2,18912.97,17685.43,4.6280916421540484e-05
0,20.0,12.0,0,0,0,0,94.04481,0.0,15031.43,0.005125752247802264
0,51.0,15.0,0,0,1,0,25862.32,16453.06,14605.85,2.727901895747079e-05
0,16.0,9.0,0,0,0,1,0.0,130.6935,121.1736,0.01278792227788145
0,51.0,12.0,0,0,1,0,14477.02,11619.19,0.0,9.547767033833597e-05
0,25.0,12.0,0,0,1,0,12905.69,12276.24,15183.64,9.596267413791643e-05
0,52.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,3.8081659536114954e-06
0,25.0,16.0,0,0,1,0,11434.28,12877.79,10302.71,0.0001012875093504332
0,26.0,18.0,0,0,1,0,0.0,21632.47,21873.31,2.366528731026245e-05
0,43.0,8.0,0,0,0,1,0.0,311.5161,165.5054,0.01075804660641255
0,45.0,8.0,0,0,0,1,0.0,0.0,0.0,0.011397746892888952
0,55.0,13.0,0,0,1,0,11559.67,14080.89,14815.69,6.295655730316623e-05
0,50.0,6.0,0,0,1,1,19149.87,18528.05,22606.26,4.430278034757948e-05
0,19.0,12.0,0,0,0,0,5290.02,13187.52,20723.64,0.00027209533571998526
0,29.0,12.0,0,0,1,0,24128.37,22812.29,25564.67,7.312635801481871e-06
0,53.0,8.0,0,0,1,1,17304.24,16066.35,11418.39,8.343888251900324e-05
0,18.0,9.0,0,0,0,1,4098.786,5646.677,8081.687,0.0035336892639152772
0,51.0,10.0,0,0,1,1,822.8921,13280.61,18812.94,0.0002631236499168567
0,49.0,12.0,0,0,1,0,12588.29,12056.03,11258.8,9.268353943725057e-05
0,36.0,10.0,0,0,0,1,13946.06,14650.21,13100.05,0.00038193478796848474
0,44.0,13.0,0,0,1,0,25862.32,25243.55,25564.67,4.063176058812974e-06
0,22.0,14.0,0,0,0,0,14185.09,10473.39,13199.05,0.0003948241741517577
0,18.0,12.0,0,0,0,0,0.0,91.30645,16519.51,0.005079924596166729
0,18.0,12.0,0,1,0,0,3857.796,1924.597,9705.708,0.018256688767257875
0,37.0,8.0,0,1,1,1,21773.33,10731.19,0.0,0.0014450046681717297
0,49.0,8.0,0,1,1,1,15964.11,2028.435,0.0,0.010244076915670516
0,49.0,8.0,0,1,0,1,18242.73,13905.44,7481.73,0.0021024987822081623
0,55.0,6.0,0,1,0,1,6112.912,8539.839,5058.258,0.008464362110940494
0,45.0,12.0,0,0,0,0,6016.908,7206.048,0.0,0.0008563535966550647
0,30.0,14.0,0,0,1,0,23170.29,19045.45,20323.17,1.7826208341302267e-05
0,21.0,12.0,0,1,0,0,3546.273,5551.79,2246.144,0.008534169365602277
0,19.0,12.0,0,1,0,0,9757.149,0.0,116.7404,0.022897205803007917
0,19.0,10.0,0,0,1,1,2621.499,8539.839,14972.33,0.0007684064983692737
0,52.0,4.0,0,1,1,1,25862.32,11078.52,14384.19,0.0009805881016527918
0,22.0,11.0,0,1,0,1,7341.373,2535.097,14187.65,0.038047244842658375
0,50.0,6.0,0,1,1,1,25862.32,17496.82,25564.67,0.00027218321925614715
0,37.0,12.0,1,0,1,0,15930.8,15031.55,14211.3,0.0031353696114708686
0,31.0,11.0,0,0,1,1,0.0,4241.274,6757.644,0.0020369742334408717
0,23.0,12.0,0,0,1,0,6831.963,7207.839,16254.99,0.0003377114755712014
0,32.0,12.0,0,0,0,0,25862.32,25243.55,25564.67,1.1052242314611603e-05
0,51.0,8.0,1,0,1,1,25836.85,25243.55,4459.779,0.000629602615612677
0,29.0,12.0,1,0,1,0,22388.54,22221.48,25564.67,0.0005851616753188859
0,33.0,12.0,1,0,1,0,13834.38,13371.92,15392.0,0.004801575698316564
0,50.0,16.0,1,0,1,0,11011.08,12184.94,14385.67,0.00720356020177858
0,31.0,13.0,0,0,1,0,21963.38,19856.47,0.0,1.4967276950598188e-05
0,33.0,12.0,0,0,1,0,23401.48,25243.55,25564.67,4.396972248108543e-06
0,31.0,12.0,0,0,1,0,21961.42,19881.53,24104.68,1.4382738681048208e-05
0,48.0,12.0,0,0,1,0,18279.96,16605.24,15811.67,3.006109634871718e-05
0,42.0,12.0,0,0,1,0,20742.76,21388.98,25564.67,1.0390573224375895e-05
0,19.0,12.0,0,0,0,0,10278.31,17194.26,18218.89,0.00010068213467650955
0,18.0,11.0,0,0,0,1,1984.737,764.4677,5641.96,0.011239474198486928
0,27.0,12.0,0,0,1,0,22696.15,25243.55,25564.67,4.591548653110029e-06
0,31.0,12.0,0,1,1,0,21875.21,24985.74,25564.67,2.940889369086444e-05
0,25.0,12.0,0,1,1,0,16781.12,16451.27,17995.75,0.00021272801248778682
0,27.0,17.0,0,0,0,0,17186.69,20051.61,25564.67,5.1811316909331347e-05
0,20.0,12.0,0,0,1,0,13891.2,13946.61,13301.02,6.670928368920329e-05
0,42.0,8.0,0,0,1,1,25862.32,25243.55,0.0,9.699792609034395e-06
0,19.0,10.0,1,0,1,1,311.5234,2030.226,8881.137,0.17982463322402553
0,43.0,13.0,0,0,1,0,23305.48,24296.47,25564.67,5.371336923825267e-06
0,33.0,14.0,0,0,1,0,10652.53,5707.548,14620.63,0.0004281375753447635
0,34.0,17.0,0,0,1,0,17678.46,18465.39,21036.92,2.5861960714248337e-05
0,28.0,13.0,0,0,1,0,17090.68,20200.21,7200.962,1.623112149222741e-05
0,55.0,12.0,0,0,1,0,25862.32,25243.55,0.0,3.7652413570833395e-06
0,24.0,16.0,0,0,1,0,2221.809,0.0,2992.396,0.0020308797974864894
0,28.0,14.0,0,0,1,0,12076.92,8400.194,25564.67,0.00023667334434468058
0,26.0,9.0,0,0,1,1,11959.36,17067.15,21286.65,9.047931244988163e-05
0,39.0,18.0,0,0,1,0,20403.8,19100.95,18688.81,2.120373327367063e-05
0,18.0,10.0,0,0,1,1,6375.454,15892.69,12961.14,0.0001457516990937107
0,33.0,16.0,0,0,1,0,25862.32,25243.55,25564.67,4.69874355582785e-06
0,45.0,12.0,1,0,1,0,0.0,0.0,0.0,0.10497706860657122
0,28.0,13.0,0,0,1,0,14132.19,13835.61,15572.28,6.811239553500387e-05
0,31.0,13.0,0,0,0,0,23965.75,25243.55,25564.67,1.2139582604282655e-05
0,26.0,13.0,0,0,1,0,215.5193,687.4839,5019.837,0.0016663109283757975
0,30.0,16.0,0,0,1,0,5730.855,2107.21,9433.806,0.0011477816653557742
0,25.0,16.0,0,0,0,0,0.0,0.0,19961.13,0.005788215307506598
0,40.0,16.0,0,1,0,0,20390.09,19634.47,24385.44,0.0002848371034530616
0,41.0,12.0,0,1,1,0,25862.32,25243.55,25564.67,2.386246577328582e-05
0,30.0,7.0,0,0,1,1,25711.46,18295.31,25564.67,4.288736515259477e-05
0,28.0,16.0,0,0,1,0,4880.534,18844.94,23033.32,3.4287985915385396e-05
0,17.0,9.0,0,1,0,1,1214.745,2694.435,17886.4,0.04168769790839185
0,16.0,9.0,0,1,0,1,0.0,4031.806,7314.747,0.032962796434505844
0,27.0,9.0,0,0,1,1,22504.14,25243.55,25564.67,1.1723458020578163e-05
0,27.0,12.0,0,0,1,0,25862.32,25243.55,28.0768,4.185441132611836e-06
0,35.0,12.0,0,0,1,0,25862.32,24706.45,25564.67,4.549956861395648e-06
0,24.0,9.0,0,0,1,1,18534.66,18012.44,20660.1,6.15726581146174e-05
0,17.0,11.0,0,0,0,1,1344.057,1448.371,7588.126,0.009958464775982128
0,26.0,18.0,1,0,0,0,6367.617,17489.66,6360.135,0.008462069865242389
0,24.0,16.0,0,0,0,0,0.0,8024.226,12480.88,0.0010673221598893282
0,21.0,13.0,0,0,0,0,513.3279,578.2742,0.0,0.004622225990981119
0,24.0,12.0,0,0,1,0,14392.77,21011.23,25564.67,1.4506956829925955e-05
0,19.0,12.0,0,0,0,0,2098.375,7734.194,0.0,0.0009472927685304686
0,44.0,10.0,0,0,1,1,25862.32,19677.44,25564.67,3.352744619384558e-05
0,40.0,12.0,0,0,1,0,25807.46,25243.55,25564.67,3.991212952611883e-06
0,35.0,13.0,0,0,1,0,18763.9,18318.58,15946.15,2.2420675121700456e-05
0,31.0,17.0,0,0,1,0,4173.238,11552.95,23504.72,0.00016779324683263973
0,31.0,16.0,0,0,1,0,23258.46,25243.55,25564.67,5.109036669013831e-06
0,18.0,12.0,0,0,0,0,2433.409,3786.532,0.0,0.002169623218868719
0,30.0,10.0,0,0,1,1,858.1589,0.0,0.0,0.004716123373356784
0,34.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,4.076187336543035e-06
0,21.0,10.0,1,0,1,1,8793.189,14430.0,8850.104,0.01214150938975162
0,28.0,16.0,0,0,1,0,18810.92,19747.26,25564.67,1.8845895851738776e-05
0,25.0,13.0,0,0,1,0,1032.534,9277.452,9253.524,0.00026524799423012464
0,27.0,13.0,0,0,1,0,9917.809,13098.0,24907.08,9.041172044535257e-05
0,48.0,15.0,1,0,1,0,19986.48,21970.84,23030.37,0.0006834095828029408
0,17.0,11.0,1,0,0,1,1496.88,803.8548,10964.73,0.4352540454905368
0,35.0,15.0,1,0,0,0,0.0,0.0,0.0,0.2666601731118694
0,23.0,12.0,0,1,0,0,14657.27,8008.113,13451.75,0.003655765599715837
0,24.0,12.0,0,1,1,0,9429.951,25243.55,25564.67,4.1146849495529925e-05
0,24.0,14.0,1,0,1,0,8991.075,2468.855,852.6482,0.058395180338595136
0,48.0,12.0,1,0,1,0,15654.54,25171.94,25202.63,0.0003551369436070222
0,26.0,12.0,0,0,1,0,15736.83,20107.11,10843.56,1.6763618916480503e-05
0,54.0,8.0,0,0,1,1,25862.32,25243.55,25564.67,9.26980030045719e-06
0,29.0,13.0,0,0,1,0,25862.32,25243.55,25564.67,4.30012281455371e-06
0,47.0,14.0,0,0,1,0,22911.67,25152.24,22241.26,4.622126879492157e-06
0,25.0,9.0,0,1,1,1,13176.07,6378.919,0.0,0.005040565487400256
0,31.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,4.122656772410373e-06
0,32.0,12.0,1,0,1,0,19594.63,19867.21,25564.67,0.0010331370089617068
0,43.0,10.0,0,0,1,1,13848.1,6971.516,19857.69,0.0007044653818342507
0,18.0,11.0,0,0,0,1,7460.888,9196.887,22007.78,0.0016214464196816494
0,34.0,10.0,0,0,1,1,21875.21,13982.42,23139.72,0.00013066424697385747
0,52.0,12.0,0,0,1,0,3957.719,0.0,13790.14,0.0015129472284382813
0,24.0,17.0,0,0,1,0,6171.69,6953.613,0.0,0.0004302690642474783
0,38.0,12.0,0,0,1,0,25086.45,25243.55,25564.67,4.107196575561504e-06
0,37.0,12.0,1,0,1,0,0.0,0.0,0.0,0.1078513693392018
0,49.0,13.0,0,0,1,0,25862.32,22692.34,25564.67,6.843546274870704e-06
0,30.0,10.0,0,0,1,1,23144.82,25243.55,25564.67,1.1776497689391295e-05
0,55.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,3.7652413570833395e-06
0,29.0,14.0,0,0,1,0,25862.32,25243.55,25564.67,4.451460335187518e-06
0,45.0,18.0,0,0,1,0,0.0,0.0,0.0,0.0021450574774755566
0,33.0,8.0,0,0,1,1,25862.32,25243.55,25564.67,1.0035326247861447e-05
0,37.0,10.0,1,0,1,1,14249.75,20488.45,21521.61,0.0027268359371613433
0,46.0,17.0,0,0,0,0,22572.71,21960.1,20176.88,2.7499572167736935e-05
0,28.0,12.0,0,0,1,0,19620.1,17443.11,18733.14,2.6106534673237522e-05
0,24.0,17.0,0,0,1,0,101.8819,10326.58,13679.31,0.0002516080203498529
0,32.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,4.107108394543059e-06
0,33.0,12.0,0,0,1,0,0.0,0.0,0.0,0.0018244854555537213
0,27.0,12.0,1,0,1,0,17788.18,14974.26,12238.53,0.0031216221654839517
0,28.0,12.0,1,0,0,0,13007.57,20604.82,1919.567,0.002921830008236681
0,20.0,13.0,0,0,0,0,7633.303,13697.76,16915.54,0.00023519505283929975
0,32.0,17.0,0,0,1,0,9324.151,8419.887,12059.73,0.00027911798565595356
0,51.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,3.822582622300972e-06
0,43.0,12.0,0,0,1,0,22606.02,20816.08,0.0,1.1066669329833102e-05
0,49.0,12.0,0,0,1,0,25862.32,25243.55,11387.36,3.8515798982891315e-06
0,23.0,15.0,0,0,0,0,8132.916,6362.806,23835.73,0.0011597357850421216
0,52.0,10.0,0,0,1,1,20725.12,20819.66,0.0,2.9681430147149297e-05
0,51.0,12.0,1,0,0,0,16218.81,15017.23,14078.3,0.007921366500678607
0,31.0,12.0,0,0,1,0,23082.12,14159.66,0.0,4.675233856267626e-05
0,32.0,11.0,0,0,1,1,19161.63,20710.45,4348.949,3.549997849296503e-05
0,28.0,9.0,0,0,1,1,11293.21,3093.677,7623.591,0.0017622678315905346
0,36.0,12.0,0,0,1,0,0.0,0.0,0.0,0.0018039573798654558
0,51.0,8.0,0,0,1,1,15973.9,12967.31,0.0,0.00016846714244861017
0,45.0,12.0,0,1,1,0,9318.273,13475.76,21152.18,0.0004606124166685141
0,18.0,10.0,0,1,0,1,0.0,778.7903,0.0,0.06519369177553364
0,18.0,10.0,0,0,0,1,0.0,2438.419,0.0,0.008097821503261615
0,41.0,6.0,0,1,1,1,0.0,0.0,0.0,0.023817103347116498
0,43.0,8.0,0,0,1,1,10587.88,12584.18,9463.361,0.00022043015666449654
0,43.0,8.0,0,1,1,1,13042.84,12242.23,11724.28,0.0013243766732588622
0,27.0,13.0,0,0,1,0,13336.73,11071.35,9110.184,0.00012564971068322766
0,22.0,12.0,0,0,0,0,8025.157,10095.63,13306.93,0.0004778715407143296
0,48.0,12.0,0,1,1,0,25862.32,19595.08,16241.69,7.685398203790681e-05
0,27.0,14.0,1,0,1,0,10740.7,207.6774,17636.67,0.08595612838151942
0,28.0,15.0,0,0,0,0,12468.77,11905.65,4034.194,0.0003102414593847489
0,19.0,13.0,0,0,0,0,1616.395,1290.823,19813.36,0.003880748015046493
0,20.0,14.0,0,0,0,0,2210.053,0.0,2813.591,0.005163049166467118
0,21.0,14.0,0,0,0,0,0.0,3480.387,667.9324,0.0026324979978829934
0,21.0,14.0,0,0,0,0,219.4379,1378.548,15507.26,0.004076121169284935
0,26.0,16.0,0,0,0,0,11446.04,12249.39,4369.637,0.0003100150955074687
0,29.0,14.0,0,0,1,0,0.0,0.0,12361.18,0.0019846240031788052
0,41.0,16.0,0,0,0,0,25680.11,25243.55,25564.67,1.2333377354169122e-05
0,34.0,11.0,1,0,1,1,7464.807,9759.048,13104.48,0.032752287333370565
0,21.0,9.0,1,0,1,1,1140.293,8742.145,8994.922,0.04719066035814435
0,43.0,12.0,1,0,0,0,0.0,0.0,0.0,0.24128833742163164
0,28.0,11.0,0,0,1,1,23783.54,23696.71,25564.67,1.6728596209939156e-05
0,44.0,8.0,0,0,1,1,3889.145,2094.677,1671.309,0.002457051453713408
0,21.0,14.0,0,0,1,0,10918.99,10935.29,8092.031,0.0001469751981123578
0,32.0,13.0,0,0,1,0,25862.32,25243.55,25564.67,4.2516530395223795e-06
0,51.0,12.0,0,0,1,0,16067.95,13384.45,25564.67,6.271411433810785e-05
0,16.0,9.0,0,0,0,1,515.2872,2110.79,9306.722,0.008319864787396875
0,48.0,12.0,0,0,1,0,25862.32,24541.74,25162.73,4.48561064876256e-06
0,24.0,13.0,0,0,0,0,7433.458,5870.468,5324.249,0.001221266721439385
0,19.0,11.0,0,0,0,1,6647.792,0.0,0.0,0.011483382069117774
0,28.0,14.0,0,0,1,0,8585.507,10120.69,11857.28,0.00018209467779198377
0,26.0,12.0,0,0,1,0,950.2444,0.0,0.0,0.0018220411593781111
0,38.0,16.0,0,0,1,0,25862.32,25243.55,25564.67,4.61080413650371e-06
0,35.0,12.0,0,0,1,0,12956.63,8385.871,0.0,0.00021026790016693173
0,27.0,12.0,0,0,1,0,20815.25,20321.95,25564.67,1.375504196763118e-05
0,22.0,16.0,0,0,0,0,899.3035,948.871,0.0,0.004669495066749006
0,46.0,14.0,0,0,1,0,25862.32,25243.55,25564.67,4.17450767433929e-06
0,28.0,16.0,0,0,1,0,17778.39,18309.63,24862.75,2.6335450977390734e-05
0,20.0,14.0,0,0,1,0,0.0,805.6452,1454.083,0.0017316749581314389
0,43.0,6.0,0,0,1,1,25409.73,25243.55,23120.51,9.137496989150005e-06
0,16.0,8.0,0,0,0,1,0.0,3568.113,10168.24,0.006006607077212173
0,26.0,16.0,0,0,1,0,23691.45,25243.55,25564.67,5.140958256466997e-06
0,32.0,12.0,0,0,1,0,14473.1,20302.26,12680.37,1.631651327889719e-05
0,30.0,16.0,0,0,1,0,23468.1,23689.55,24750.44,7.083204208327037e-06
0,22.0,10.0,0,0,1,1,12362.97,9503.032,12646.38,0.00046609963099914154
0,31.0,16.0,0,0,0,0,4394.635,20429.37,24626.31,6.61580070344244e-05
0,28.0,12.0,0,0,1,0,22122.08,25243.55,12158.73,4.65168438985784e-06
0,27.0,12.0,0,0,1,0,15133.38,17733.15,25564.67,2.810012335776561e-05
0,49.0,6.0,1,0,1,1,2978.086,2082.145,0.0,0.13490878929604422
0,47.0,16.0,0,0,1,0,14700.38,13327.16,4490.811,7.702827734784544e-05
0,45.0,15.0,0,0,0,0,10989.53,10747.31,11677.0,0.00038822655666448223
0,17.0,10.0,0,0,0,1,740.6029,1018.694,11963.67,0.010715660984317987
0,29.0,12.0,0,0,1,0,14335.96,13334.32,16566.79,7.245598417713913e-05
0,39.0,12.0,0,0,0,0,16808.55,12476.76,12457.24,0.0002094012682139926
0,53.0,9.0,0,0,1,1,15536.99,15264.29,17345.55,0.00010779271964617753
0,26.0,12.0,0,0,0,0,12084.76,12292.35,9806.194,0.00026257445242952387
0,25.0,12.0,0,0,1,0,16210.97,13747.89,15626.96,6.379563098170732e-05
0,30.0,12.0,0,0,1,0,25862.32,3987.048,13544.84,0.00037283015937275197
0,27.0,14.0,0,0,1,0,17899.86,21503.56,25564.67,1.2498900330289346e-05
0,31.0,12.0,0,0,1,0,23164.41,25243.55,25564.67,4.461152920168368e-06
0,40.0,12.0,0,0,1,0,19222.37,19290.73,20565.52,1.706855576913583e-05
0,24.0,16.0,0,0,0,0,2474.554,8215.79,16192.93,0.0009534434784858313
0,27.0,14.0,0,0,0,0,23564.1,23716.4,701.9201,1.7837471129068536e-05
0,25.0,16.0,0,0,0,0,1763.34,2655.048,16020.03,0.003141443323219182
0,27.0,8.0,1,0,1,1,348.7495,8561.323,0.0,0.04737903087964479
0,28.0,12.0,1,0,1,0,10568.29,13151.71,15155.56,0.005635904173230958
0,29.0,14.0,0,0,1,0,14980.55,18848.52,25564.67,2.370488749087409e-05
0,23.0,17.0,0,0,1,0,5495.743,14621.56,15418.6,8.68828763401299e-05
0,48.0,10.0,1,0,1,1,21798.8,16442.32,17641.1,0.004930124347872226
0,47.0,5.0,0,0,0,1,24416.38,22230.44,8436.341,4.558913343022833e-05
0,28.0,12.0,0,0,1,0,15472.33,17611.4,975.2995,2.8441879465067626e-05
0,42.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,3.954813578946131e-06
0,34.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,4.076187336543035e-06
0,48.0,12.0,0,0,1,0,15746.63,14755.84,4557.309,4.7891291066969605e-05
0,45.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,3.910236017286789e-06
0,43.0,12.0,0,0,1,0,3056.456,10849.35,6361.613,0.00016175908316456918
0,19.0,12.0,0,0,0,0,0.0,57.29032,3153.469,0.005097262127165617
0,22.0,12.0,0,0,0,0,2938.9,0.0,4190.833,0.00468308586541087
0,23.0,14.0,0,0,0,0,4786.489,8989.21,7098.998,0.0007087680319292684
0,29.0,16.0,0,0,1,0,9259.495,20114.27,25564.67,2.2969336902015566e-05
0,43.0,12.0,0,0,0,0,0.0,0.0,198.0154,0.0047139875257127
0,34.0,12.0,1,0,1,0,0.0,800.2742,153.6836,0.09355281267956789
0,24.0,15.0,0,0,0,0,0.0,1965.774,7772.842,0.0037092736313117454
0,52.0,15.0,0,0,1,0,13289.71,13839.19,25564.67,6.827431118984523e-05
0,53.0,12.0,0,0,1,0,25862.32,25243.55,25564.67,3.7938036564211153e-06
0,32.0,16.0,0,0,1,0,0.0,0.0,0.0,0.0021025545981067937
0,36.0,13.0,0,0,1,0,25862.32,25243.55,25564.67,4.1878754614803075e-06
0,35.0,10.0,0,0,1,1,18199.63,24267.82,25564.67,1.6419428241868273e-05
0,17.0,8.0,0,0,0,1,5832.737,7222.161,13129.6,0.0023359022167380285
0,47.0,4.0,0,0,1,1,16142.4,15466.6,14753.62,8.730523094363747e-05
0,26.0,18.0,0,0,1,0,18842.27,18852.1,25564.67,2.4573379448109855e-05
0,43.0,14.0,0,0,1,0,25862.32,25243.55,25564.67,4.2220979790392085e-06
0,39.0,14.0,0,0,0,0,20070.73,22645.79,23786.96,2.3684894020592944e-05
0,34.0,18.0,0,0,1,0,25862.32,25243.55,25564.67,5.0163058959962976e-06
0,52.0,8.0,0,0,1,1,25862.32,25243.55,23154.5,9.340118592802305e-06
0,33.0,16.0,1,0,0,0,8595.303,17029.55,6603.96,0.00794673258275116
0,55.0,9.0,0,0,1,1,12466.81,8999.952,13373.43,0.0004408197278437979
0,20.0,13.0,0,0,0,0,4878.574,6275.081,11988.8,0.0012263529562079002
0,40.0,13.0,0,0,0,0,5049.031,9245.226,4082.959,0.0006036029040062304
0,33.0,12.0,0,0,1,0,16259.96,13577.81,9586.012,6.407398705194157e-05
0,22.0,12.0,0,0,0,0,10137.25,1679.323,25564.67,0.0026640150353997097
0,42.0,14.0,0,0,1,0,0.0,7095.048,10790.36,0.00042123947586180364
