treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,pool,u74,u75,employed78,age2,age3,educ2,re74_2,re75_2,educ_re74
0.0,33.0,12.0,1.0,0.0,1.0,0.0,10866.09,18041.08,25564.67,cps,0,0,1,1089.0,35937.0,144.0,118071911.8881,325480567.56640005,130393.08
0.0,44.0,9.0,1.0,0.0,1.0,1.0,20832.88,21383.61,22795.41,cps,0,0,1,1936.0,85184.0,81.0,434008889.09440005,457258776.63210005,187495.92
0.0,21.0,12.0,0.0,0.0,1.0,0.0,21453.97,22925.08,21990.05,cps,0,0,1,441.0,9261.0,144.0,460272828.7609,525559293.0064001,257447.64
0.0,49.0,10.0,0.0,0.0,1.0,1.0,9731.678,6958.984,669.4101,cps,0,0,1,2401.0,117649.0,100.0,94705556.695684,48427458.31225601,97316.78
0.0,42.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,cps,1,1,0,1764.0,74088.0,64.0,0.0,0.0,0.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,354.6273,2667.581,19132.13,cps,0,0,1,361.0,6859.0,144.0,125760.52190528999,7115988.391561001,4255.527599999999
0.0,25.0,14.0,0.0,0.0,1.0,0.0,9659.185,0.0,8777.696,cps,0,1,1,625.0,15625.0,196.0,93299854.86422499,0.0,135228.59
0.0,49.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,3440.147,cps,0,0,1,2401.0,117649.0,121.0,668859595.7824,637236816.6025,284485.52
0.0,23.0,12.0,0.0,0.0,1.0,0.0,12837.12,4167.871,12754.26,cps,0,0,1,529.0,12167.0,144.0,164791649.89440003,17371148.672641,154045.44
0.0,29.0,13.0,0.0,0.0,1.0,0.0,18174.16,15364.55,25564.67,cps,0,0,1,841.0,24389.0,169.0,330300091.7056,236069396.7025,236264.08
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25033.55,22531.21,24766.7,cps,0,0,1,2401.0,117649.0,144.0,626678625.6025,507655424.06409997,300402.6
0.0,37.0,7.0,0.0,0.0,1.0,1.0,963.9593,0.0,0.0,cps,0,1,0,1369.0,50653.0,49.0,929217.53205649,0.0,6747.715099999999
0.0,48.0,16.0,0.0,0.0,1.0,0.0,24639.74,24602.61,25564.67,cps,0,0,1,2304.0,110592.0,256.0,607116787.2676,605288418.8121,394235.84
0.0,42.0,13.0,0.0,0.0,1.0,0.0,22923.42,24615.15,25564.67,cps,0,0,1,1764.0,74088.0,169.0,525483184.49639994,605905609.5225,298004.45999999996
0.0,38.0,18.0,0.0,0.0,0.0,0.0,15730.95,9218.371,10537.67,cps,0,0,1,1444.0,54872.0,324.0,247462787.90250003,84978363.89364098,283157.10000000003
0.0,22.0,12.0,0.0,0.0,1.0,0.0,18569.93,19920.92,18199.68,cps,0,0,1,484.0,10648.0,144.0,344842300.2049,396843053.6463999,222839.16
0.0,27.0,17.0,0.0,1.0,0.0,0.0,3579.58,2830.5,25564.67,cps,0,0,1,729.0,19683.0,289.0,12813392.9764,8011730.25,60852.86
0.0,29.0,12.0,0.0,0.0,0.0,0.0,18961.78,22396.94,24741.58,cps,0,0,1,841.0,24389.0,144.0,359549100.76839995,501622921.36359996,227541.36
0.0,48.0,5.0,0.0,1.0,1.0,1.0,17829.33,16757.42,19210.45,cps,0,0,1,2304.0,110592.0,25.0,317885008.24890006,280811125.05639994,89146.65000000001
0.0,54.0,8.0,0.0,1.0,1.0,1.0,25862.32,25243.55,25564.67,cps,0,0,1,2916.0,157464.0,64.0,668859595.7824,637236816.6025,206898.56
0.0,50.0,12.0,0.0,0.0,0.0,0.0,23444.59,18819.87,18733.14,cps,0,0,1,2500.0,125000.0,144.0,549648800.2681,354187506.81689996,281335.08
0.0,38.0,6.0,0.0,0.0,1.0,1.0,20425.36,18619.35,17732.72,cps,0,0,1,1444.0,54872.0,36.0,417195331.12960005,346680194.42249995,122552.16
0.0,27.0,16.0,0.0,0.0,1.0,0.0,11912.34,19342.65,25564.67,cps,0,0,1,729.0,19683.0,256.0,141903844.27560002,374138109.02250004,190597.44
0.0,21.0,12.0,0.0,0.0,0.0,0.0,9316.314,12802.6,15393.48,cps,0,0,1,441.0,9261.0,144.0,86793706.546596,163906566.76000002,111795.76800000001
0.0,45.0,13.0,0.0,0.0,1.0,0.0,25388.18,24754.79,25564.67,cps,0,0,1,2025.0,91125.0,169.0,644559683.7124,612799627.9441,330046.34
0.0,20.0,14.0,0.0,0.0,0.0,0.0,1385.202,2862.726,18215.94,cps,0,0,1,400.0,8000.0,196.0,1918784.580804,8195200.151076,19392.828
0.0,18.0,12.0,1.0,0.0,0.0,0.0,4555.295,945.2903,2238.756,cps,0,0,1,324.0,5832.0,144.0,20750712.537025,893573.75127409,54663.54
0.0,34.0,11.0,1.0,0.0,1.0,1.0,5458.517,6065.613,15669.81,cps,0,0,1,1156.0,39304.0,121.0,29795407.839289,36791661.065769,60043.687
0.0,23.0,10.0,0.0,0.0,0.0,1.0,4817.837,839.6613,11685.86,cps,0,0,1,529.0,12167.0,100.0,23211553.358569004,705031.09871769,48178.37
0.0,24.0,12.0,0.0,0.0,0.0,0.0,21604.84,15271.45,15718.58,cps,0,0,1,576.0,13824.0,144.0,466769111.4256,233217185.10250002,259258.08000000002
0.0,30.0,13.0,0.0,1.0,0.0,0.0,10930.75,13805.18,18901.6,cps,0,0,1,900.0,27000.0,169.0,119481295.5625,190582994.8324,142099.75
0.0,46.0,9.0,0.0,0.0,1.0,1.0,24463.41,24627.68,19650.81,cps,0,0,1,2116.0,97336.0,81.0,598458428.8281,606522622.1824,220170.69
0.0,19.0,9.0,0.0,0.0,0.0,1.0,6767.308,2377.548,21344.28,cps,0,0,1,361.0,6859.0,81.0,45796457.566864,5652734.492303999,60905.772
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2401.0,117649.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,22.0,15.0,0.0,0.0,0.0,0.0,5107.809,0.0,6711.834,cps,0,1,1,484.0,10648.0,225.0,26089712.780481003,0.0,76617.13500000001
0.0,20.0,8.0,0.0,0.0,1.0,1.0,5989.479,5770.21,20503.46,cps,0,0,1,400.0,8000.0,64.0,35873858.691441,33295323.4441,47915.832
0.0,27.0,12.0,0.0,0.0,1.0,0.0,19700.43,20860.84,0.0,cps,0,0,0,729.0,19683.0,144.0,388106942.1849,435174645.50560004,236405.16
0.0,43.0,12.0,0.0,0.0,1.0,0.0,19908.11,19901.23,21622.1,cps,0,0,1,1849.0,79507.0,144.0,396332843.77210003,396058955.5129,238897.32
0.0,33.0,9.0,0.0,0.0,1.0,1.0,21050.36,20624.52,18038.61,cps,0,0,1,1089.0,35937.0,81.0,443117656.12960005,425370825.2304,189453.24
0.0,18.0,11.0,0.0,0.0,0.0,1.0,901.2627,3655.839,9782.55,cps,0,0,1,324.0,5832.0,121.0,812274.45441129,13365158.793921,9913.8897
0.0,32.0,18.0,0.0,0.0,1.0,0.0,6451.866,25243.55,4773.057,cps,0,0,1,1024.0,32768.0,324.0,41626574.881955996,637236816.6025,116133.588
0.0,41.0,3.0,0.0,1.0,1.0,1.0,13036.96,18873.58,0.0,cps,0,0,0,1681.0,68921.0,9.0,169962326.0416,356212022.01640004,39110.88
0.0,26.0,12.0,1.0,0.0,1.0,0.0,10650.57,9055.452,10449.0,cps,0,0,1,676.0,17576.0,144.0,113434641.32489999,82001210.924304,127806.84
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2401.0,117649.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,36.0,11.0,0.0,0.0,1.0,1.0,19173.38,19976.42,17471.16,cps,0,0,1,1296.0,46656.0,121.0,367618500.6244,399057356.0163999,210907.18000000002
0.0,29.0,12.0,0.0,0.0,1.0,0.0,17982.15,14349.44,2617.054,cps,0,0,1,841.0,24389.0,144.0,323357718.62250006,205906428.3136,215785.80000000002
0.0,46.0,9.0,0.0,0.0,1.0,1.0,24351.73,24330.48,25564.67,cps,0,0,1,2116.0,97336.0,81.0,593006753.9929,591972257.0304,219165.57
0.0,49.0,12.0,0.0,0.0,1.0,0.0,12754.83,25243.55,8708.243,cps,0,0,1,2401.0,117649.0,144.0,162685688.3289,637236816.6025,153057.96
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1225.0,42875.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,48.0,9.0,0.0,0.0,1.0,1.0,11530.29,14195.47,0.0,cps,0,0,0,2304.0,110592.0,81.0,132947587.48410001,201511368.52089998,103772.61000000002
0.0,20.0,12.0,0.0,0.0,0.0,0.0,1347.976,6466.645,14693.04,cps,0,0,1,400.0,8000.0,144.0,1817039.2965760003,41817497.556025006,16175.712000000001
0.0,31.0,10.0,1.0,0.0,1.0,1.0,11056.14,10856.52,1978.676,cps,0,0,1,961.0,29791.0,100.0,122238231.69959998,117864026.51040001,110561.4
0.0,28.0,14.0,0.0,0.0,1.0,0.0,21904.6,20078.47,25564.67,cps,0,0,1,784.0,21952.0,196.0,479811501.1599999,403144957.54090005,306664.39999999997
0.0,35.0,12.0,1.0,0.0,1.0,0.0,19412.42,16682.23,21831.93,cps,0,0,1,1225.0,42875.0,144.0,376842050.2563999,278296797.7729,232949.03999999998
0.0,29.0,12.0,1.0,0.0,1.0,0.0,10162.72,5265.339,14305.87,cps,0,0,1,841.0,24389.0,144.0,103280877.79839998,27723794.784920998,121952.63999999998
0.0,28.0,18.0,0.0,0.0,1.0,0.0,18783.49,18796.6,21124.1,cps,0,0,1,784.0,21952.0,324.0,352819496.58010006,353312171.55999994,338102.82
0.0,32.0,12.0,0.0,0.0,1.0,0.0,23532.75,25243.55,25564.67,cps,0,0,1,1024.0,32768.0,144.0,553790322.5625,637236816.6025,282393.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2025.0,91125.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,25.0,9.0,1.0,0.0,1.0,1.0,14829.69,13776.53,0.0,cps,0,0,0,625.0,15625.0,81.0,219919705.4961,189792778.8409,133467.21
0.0,20.0,12.0,0.0,0.0,1.0,0.0,14798.34,14793.44,17187.44,cps,0,0,1,400.0,8000.0,144.0,218990866.7556,218845867.0336,177580.08000000002
0.0,23.0,12.0,1.0,0.0,1.0,0.0,9647.43,10217.37,0.0,cps,0,0,0,529.0,12167.0,144.0,93072905.6049,104394649.71690002,115769.16
0.0,22.0,8.0,1.0,0.0,1.0,1.0,8591.385,11699.76,12006.53,cps,0,0,1,484.0,10648.0,64.0,73811896.218225,136884384.0576,68731.08
0.0,38.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1444.0,54872.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,27.0,12.0,0.0,0.0,1.0,0.0,9100.794,25243.55,23874.15,cps,0,0,1,729.0,19683.0,144.0,82824451.430436,637236816.6025,109209.52799999999
0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2500.0,125000.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23888.93,cps,0,0,1,2704.0,140608.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,21.0,12.0,0.0,0.0,0.0,0.0,11475.43,13776.53,11275.05,cps,0,0,1,441.0,9261.0,144.0,131685493.6849,189792778.8409,137705.16
0.0,35.0,12.0,0.0,0.0,1.0,0.0,16232.53,13801.6,4093.303,cps,0,0,1,1225.0,42875.0,144.0,263495030.20090002,190484162.56,194790.36000000002
0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,2194.935,0.0,cps,1,0,0,784.0,21952.0,144.0,0.0,4817739.654225,0.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,3922.452,773.4194,9280.123,cps,0,0,1,484.0,10648.0,144.0,15385629.692304002,598177.56829636,47069.424
0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2704.0,140608.0,324.0,668859595.7824,637236816.6025,465521.76
0.0,24.0,16.0,0.0,0.0,1.0,0.0,11747.76,13618.98,25564.67,cps,0,0,1,576.0,13824.0,256.0,138009865.0176,185476616.2404,187964.16
0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,1225.0,42875.0,144.0,0.0,0.0,0.0
0.0,52.0,13.0,0.0,1.0,1.0,0.0,19774.88,25243.55,17431.26,cps,0,0,1,2704.0,140608.0,169.0,391045879.01440006,637236816.6025,257073.44
0.0,17.0,10.0,0.0,1.0,0.0,1.0,1767.259,2112.581,3332.273,cps,0,0,1,289.0,4913.0,100.0,3123204.373081,4462998.481561,17672.59
0.0,51.0,12.0,0.0,0.0,1.0,0.0,25742.81,25243.55,0.0,cps,0,0,0,2601.0,132651.0,144.0,662692266.6961001,637236816.6025,308913.72000000003
0.0,18.0,12.0,0.0,0.0,1.0,0.0,2415.776,2461.694,17109.12,cps,0,0,1,324.0,5832.0,144.0,5835973.6821759995,6059937.349636,28989.311999999998
0.0,33.0,12.0,1.0,0.0,1.0,0.0,20691.82,20065.94,25215.93,cps,0,0,1,1089.0,35937.0,144.0,428151414.9124,402641948.0835999,248301.84
0.0,54.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24172.65,cps,0,0,1,2916.0,157464.0,324.0,668859595.7824,637236816.6025,465521.76
0.0,27.0,18.0,0.0,0.0,0.0,0.0,879.7108,3544.839,2194.424,cps,0,0,1,729.0,19683.0,324.0,773891.0916366399,12565883.535921,15834.794399999999
0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,23274.19,5039.048,cps,0,0,1,1024.0,32768.0,144.0,668859595.7824,541687920.1560999,310347.83999999997
0.0,39.0,11.0,1.0,0.0,0.0,1.0,19700.43,10485.92,16342.18,cps,0,0,1,1521.0,59319.0,121.0,388106942.1849,109954518.2464,216704.73
0.0,35.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,cps,1,1,0,1225.0,42875.0,64.0,0.0,0.0,0.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,18528.79,16918.55,10678.05,cps,0,0,1,784.0,21952.0,144.0,343316058.86410004,286237334.10249996,222345.48
0.0,32.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,1024.0,32768.0,144.0,0.0,0.0,0.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,23489.03,10219.96,cps,0,0,1,1156.0,39304.0,144.0,668859595.7824,551734530.3409,310347.83999999997
0.0,37.0,9.0,0.0,0.0,1.0,1.0,24537.86,14505.19,25564.67,cps,0,0,1,1369.0,50653.0,81.0,602106573.3796,210400536.9361,220840.74
0.0,46.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,2820.98,cps,1,1,1,2116.0,97336.0,121.0,0.0,0.0,0.0
0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,2227.161,8143.751,cps,1,0,1,324.0,5832.0,100.0,0.0,4960246.119921001,0.0
0.0,36.0,9.0,0.0,0.0,1.0,1.0,0.0,25243.55,1477.727,cps,1,0,1,1296.0,46656.0,81.0,0.0,637236816.6025,0.0
0.0,17.0,9.0,0.0,0.0,0.0,1.0,738.6436,0.0,13358.65,cps,0,1,1,289.0,4913.0,81.0,545594.36782096,0.0,6647.7924
0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2116.0,97336.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9203.281,cps,1,1,1,256.0,4096.0,100.0,0.0,0.0,0.0
0.0,28.0,15.0,0.0,0.0,0.0,0.0,21030.77,24593.66,1689.041,cps,0,0,1,784.0,21952.0,225.0,442293286.7929,604848112.1956,315461.55
0.0,24.0,12.0,0.0,0.0,1.0,0.0,4907.963,0.0,0.0,cps,0,1,0,576.0,13824.0,144.0,24088100.809368998,0.0,58895.556
0.0,40.0,15.0,0.0,0.0,0.0,0.0,13132.97,764.4677,10879.02,cps,0,0,1,1600.0,64000.0,225.0,172474901.02089998,584410.8643432901,196994.55
0.0,39.0,14.0,0.0,0.0,0.0,0.0,6238.305,0.0,0.0,cps,0,1,0,1521.0,59319.0,196.0,38916449.273025006,0.0,87336.27
0.0,26.0,11.0,1.0,0.0,1.0,1.0,5468.314,707.1774,0.0,cps,0,0,0,676.0,17576.0,121.0,29902458.002596002,500099.87507076,60151.454000000005
0.0,52.0,4.0,0.0,0.0,1.0,1.0,6471.458,5800.645,0.0,cps,0,0,0,2704.0,140608.0,16.0,41879768.64576399,33647482.416025005,25885.832
0.0,36.0,6.0,0.0,0.0,0.0,1.0,415.3646,0.0,0.0,cps,0,1,0,1296.0,46656.0,36.0,172527.75093316,0.0,2492.1876
0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1444.0,54872.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,22.0,12.0,0.0,0.0,0.0,0.0,13101.62,13008.48,16423.45,cps,0,0,1,484.0,10648.0,144.0,171652446.62440002,169220551.9104,157219.44
0.0,26.0,18.0,0.0,0.0,1.0,0.0,16308.94,17205.0,25019.39,cps,0,0,1,676.0,17576.0,324.0,265981523.92360002,296012025.0,293560.92
0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,24581.13,24819.9,cps,0,0,1,841.0,24389.0,196.0,668859595.7824,604231952.0769,362072.48
0.0,24.0,16.0,0.0,0.0,1.0,0.0,18393.6,18404.52,24478.54,cps,0,0,1,576.0,13824.0,256.0,338324520.9599999,338726356.4304,294297.6
0.0,41.0,12.0,0.0,0.0,1.0,0.0,18060.52,20957.52,14351.68,cps,0,0,1,1681.0,68921.0,144.0,326182382.6704,439217644.5504,216726.24
0.0,51.0,4.0,1.0,0.0,1.0,1.0,25862.32,11628.15,25564.67,cps,0,0,1,2601.0,132651.0,16.0,668859595.7824,135213872.42249998,103449.28
0.0,29.0,14.0,1.0,0.0,1.0,0.0,16369.67,10895.9,4273.585,cps,0,0,1,841.0,24389.0,196.0,267966095.9089,118720636.80999999,229175.38
0.0,35.0,12.0,0.0,0.0,0.0,0.0,18503.32,21107.9,25319.37,cps,0,0,1,1225.0,42875.0,144.0,342372851.02239996,445543442.4100001,222039.84
0.0,18.0,11.0,1.0,0.0,0.0,1.0,1600.721,2705.177,25564.67,cps,0,0,1,324.0,5832.0,121.0,2562307.719841,7317982.601329001,17607.931
0.0,23.0,12.0,1.0,0.0,0.0,0.0,8577.67,15849.73,22669.8,cps,0,0,1,529.0,12167.0,144.0,73576422.6289,251213941.0729,102932.04000000001
0.0,33.0,9.0,0.0,1.0,1.0,1.0,23423.03,24753.0,13569.96,cps,0,0,1,1089.0,35937.0,81.0,548638334.3808999,612711009.0,210807.27
0.0,34.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,cps,0,0,1,1156.0,39304.0,100.0,668859595.7824,637236816.6025,258623.2
0.0,21.0,15.0,0.0,0.0,0.0,0.0,2972.208,3731.032,774.3287,cps,0,0,1,441.0,9261.0,225.0,8834020.395264,13920599.785024,44583.12
0.0,19.0,14.0,0.0,0.0,0.0,0.0,523.1242,0.0,789.106,cps,0,1,1,361.0,6859.0,196.0,273658.92862564,0.0,7323.738799999999
0.0,27.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,729.0,19683.0,256.0,668859595.7824,637236816.6025,413797.12
0.0,23.0,14.0,0.0,0.0,0.0,0.0,20766.27,20613.77,25564.67,cps,0,0,1,529.0,12167.0,196.0,431237969.71290004,424927513.6129,290727.78
0.0,29.0,16.0,0.0,0.0,1.0,0.0,23240.82,22165.98,25564.67,cps,0,0,1,841.0,24389.0,256.0,540135714.2724,491330669.36039996,371853.12
0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,20533.21,25564.67,cps,0,0,1,1089.0,35937.0,144.0,668859595.7824,421612712.90409994,310347.83999999997
0.0,27.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,729.0,19683.0,256.0,668859595.7824,637236816.6025,413797.12
0.0,32.0,16.0,0.0,0.0,1.0,0.0,25337.24,25243.55,24564.25,cps,0,0,1,1024.0,32768.0,256.0,641975730.8176001,637236816.6025,405395.84
0.0,21.0,11.0,0.0,0.0,0.0,1.0,8908.786,4737.194,0.0,cps,0,0,0,441.0,9261.0,121.0,79366467.993796,22441006.993636005,97996.64600000001
0.0,42.0,12.0,0.0,0.0,1.0,0.0,14087.13,14082.68,24113.54,cps,0,0,1,1764.0,74088.0,144.0,198447231.63689998,198321875.9824,169045.56
0.0,46.0,7.0,0.0,0.0,1.0,1.0,24925.79,23895.44,24592.33,cps,0,0,1,2116.0,97336.0,49.0,621295007.1241001,570992052.7936,174480.53
0.0,20.0,12.0,0.0,0.0,1.0,0.0,3746.118,13567.06,11040.1,cps,0,0,1,400.0,8000.0,144.0,14033400.069923999,184065117.0436,44953.416
0.0,33.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1089.0,35937.0,169.0,668859595.7824,637236816.6025,336210.16
0.0,54.0,14.0,0.0,0.0,1.0,0.0,25045.31,25243.55,21468.41,cps,0,0,1,2916.0,157464.0,196.0,627267552.9961001,637236816.6025,350634.34
0.0,53.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,cps,1,1,0,2809.0,148877.0,36.0,0.0,0.0,0.0
0.0,36.0,7.0,0.0,0.0,1.0,1.0,16994.68,18270.24,17599.72,cps,0,0,1,1296.0,46656.0,49.0,288819148.3024,333801669.65760005,118962.76000000001
0.0,30.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,900.0,27000.0,289.0,668859595.7824,637236816.6025,439659.44
0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2209.0,103823.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,22.0,8.0,0.0,0.0,1.0,1.0,12523.63,10901.27,9516.559,cps,0,0,1,484.0,10648.0,64.0,156841308.3769,118837687.6129,100189.04
0.0,21.0,12.0,0.0,0.0,1.0,0.0,14112.6,15873.0,19483.82,cps,0,0,1,441.0,9261.0,144.0,199165478.76000002,251952129.0,169351.2
0.0,23.0,11.0,1.0,0.0,1.0,1.0,21401.07,18549.53,20261.11,cps,0,0,1,529.0,12167.0,121.0,458005797.14489996,344085063.22089994,235411.77
0.0,35.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,1225.0,42875.0,144.0,0.0,0.0,0.0
0.0,41.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,1681.0,68921.0,144.0,0.0,0.0,0.0
0.0,24.0,12.0,1.0,0.0,0.0,0.0,9316.314,0.0,0.0,cps,0,1,0,576.0,13824.0,144.0,86793706.546596,0.0,111795.76800000001
0.0,25.0,16.0,1.0,0.0,0.0,0.0,3589.377,0.0,0.0,cps,0,1,0,625.0,15625.0,256.0,12883627.248128999,0.0,57430.032
0.0,16.0,10.0,0.0,0.0,0.0,1.0,856.1996,3072.194,9989.432,cps,0,0,1,256.0,4096.0,100.0,733077.75504016,9438375.973636,8561.996000000001
0.0,27.0,13.0,0.0,0.0,1.0,0.0,25862.32,24479.08,10347.04,cps,0,0,1,729.0,19683.0,169.0,668859595.7824,599225357.6464001,336210.16
0.0,47.0,16.0,0.0,0.0,1.0,0.0,12169.01,10990.79,8301.868,cps,0,0,1,2209.0,103823.0,256.0,148084804.3801,120797464.82410002,194704.16
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,605.129,0.0,cps,1,0,0,289.0,4913.0,100.0,0.0,366181.106641,0.0
0.0,54.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,cps,0,0,0,2916.0,157464.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,38.0,8.0,1.0,0.0,1.0,1.0,13575.76,14116.69,24023.4,cps,0,0,1,1444.0,54872.0,64.0,184301259.5776,199280936.5561,108606.08
0.0,36.0,18.0,0.0,0.0,1.0,0.0,25862.32,21249.34,25564.67,cps,0,0,1,1296.0,46656.0,324.0,668859595.7824,451534450.4356,465521.76
0.0,42.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1764.0,74088.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,1255.016,5630.138,cps,1,0,1,289.0,4913.0,121.0,0.0,1575065.1602560002,0.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,16806.59,14950.98,25564.67,cps,0,0,1,729.0,19683.0,144.0,282461467.4281,223531802.9604,201679.08000000002
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1849.0,79507.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,28.0,12.0,0.0,0.0,1.0,0.0,24894.44,24593.66,24660.3,cps,0,0,1,784.0,21952.0,144.0,619733142.9136,604848112.1956,298733.27999999997
0.0,40.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1600.0,64000.0,169.0,668859595.7824,637236816.6025,336210.16
0.0,33.0,12.0,0.0,0.0,1.0,0.0,22739.25,17059.98,25564.67,cps,0,0,1,1089.0,35937.0,144.0,517073490.5625,291042917.6004,272871.0
0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,841.0,24389.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,31.0,16.0,0.0,0.0,1.0,0.0,19913.99,19356.97,25564.67,cps,0,0,1,961.0,29791.0,256.0,396566997.72010005,374692287.5809001,318623.84
0.0,22.0,14.0,0.0,0.0,1.0,0.0,0.0,20887.69,0.0,cps,1,0,0,484.0,10648.0,196.0,0.0,436295593.5361,0.0
0.0,24.0,11.0,0.0,0.0,1.0,1.0,9210.513,6137.226,6490.175,cps,0,0,1,576.0,13824.0,121.0,84833549.72316901,37665542.975076,101315.64300000001
0.0,53.0,10.0,0.0,0.0,1.0,1.0,9392.725,10473.39,8128.974,cps,0,0,1,2809.0,148877.0,100.0,88223282.92562501,109691898.0921,93927.25
0.0,16.0,9.0,0.0,0.0,0.0,1.0,1534.106,4115.952,8016.667,cps,0,0,1,256.0,4096.0,81.0,2353481.219236,16941060.866304003,13806.954
0.0,25.0,12.0,0.0,0.0,1.0,0.0,19183.18,19940.61,20738.41,cps,0,0,1,625.0,15625.0,144.0,367994394.9124,397627927.1721,230198.16
0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,20782.06,16445.62,cps,0,0,1,1764.0,74088.0,144.0,668859595.7824,431894017.84360003,310347.83999999997
0.0,16.0,10.0,0.0,0.0,0.0,1.0,1342.098,2155.548,0.0,cps,0,0,0,256.0,4096.0,100.0,1801227.041604,4646387.180303999,13420.98
0.0,30.0,12.0,0.0,0.0,1.0,0.0,21256.09,23122.02,25564.67,cps,0,0,1,900.0,27000.0,144.0,451821362.0881,534627808.8804,255073.08000000002
0.0,55.0,9.0,0.0,1.0,1.0,1.0,5125.442,5251.016,1569.346,cps,0,0,1,3025.0,166375.0,81.0,26270155.695364,27573169.032255996,46128.978
0.0,48.0,3.0,0.0,1.0,1.0,1.0,11784.99,10969.31,6441.41,cps,0,0,1,2304.0,110592.0,9.0,138885989.3001,120325761.87609999,35354.97
