treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,prop_score
0,27.0,12.0,0,0,1,0,14694.501,14322.581,19210.445,0.0003376179910064485
0,28.0,12.0,1,0,1,0,14694.501,14859.677,19210.445,0.0024423672494075593
0,21.0,12.0,0,0,1,0,14694.501,15217.742,23643.625,0.0004291542745195963
0,28.0,12.0,0,0,1,0,14694.501,15933.871,0.0,0.00020477075789334385
0,22.0,13.0,0,0,1,0,14694.501,16112.903,0.0,0.00032660588910036564
0,20.0,12.0,0,0,1,0,14694.501,16112.903,26599.078,0.0003675629999251596
0,24.0,16.0,0,0,1,0,14694.501,16470.968,27337.942,0.0002861853382011859
0,22.0,12.0,0,0,1,0,14694.501,16829.032,21870.353,0.00026029836908509035
0,27.0,12.0,0,1,1,0,14694.501,16829.032,37829.8,0.0013054253516253805
0,35.0,12.0,1,0,1,0,14694.501,17187.097,21279.263,0.0007659297918296042
0,23.0,16.0,0,0,1,0,14694.501,19693.548,29554.531,0.00013341499993148185
0,22.0,16.0,0,0,1,0,14694.501,19693.548,2955.4531,0.00014438002297420232
0,23.0,16.0,0,0,1,0,14694.501,23274.194,25121.352,5.233318367865266e-05
0,20.0,12.0,0,0,1,0,14694.501,26854.839,31032.258,2.2186759464596186e-05
0,22.0,12.0,1,0,1,0,14790.505,14680.645,14038.402,0.004061816086101044
0,24.0,12.0,0,0,1,0,14890.428,719.70968,27963.02,0.014455494353897598
0,26.0,12.0,0,0,1,0,14890.428,10741.935,0.0,0.0009112918891163894
0,42.0,12.0,1,0,1,0,14988.391,11185.935,0.0,0.0020454103543575022
0,28.0,15.0,0,0,1,0,15082.436,18619.355,13986.682,0.00010963196641071967
0,24.0,13.0,0,0,1,0,15282.281,14322.581,32509.985,0.0004175757242296189
0,50.0,12.0,0,0,1,0,15282.281,14322.581,13151.767,5.147756472148073e-05
0,50.0,12.0,0,0,1,0,15282.281,14322.581,13151.767,5.147756472148073e-05
0,28.0,13.0,0,0,1,0,15282.281,14322.581,14038.402,0.0003044777367196025
0,25.0,12.0,0,0,1,0,15282.281,16112.903,25121.352,0.0002322674988153403
0,31.0,12.0,1,0,0,0,15282.281,17903.226,14777.266,0.00414480922405875
0,32.0,16.0,1,0,1,0,15282.281,19693.548,28076.805,0.0005545848289001342
0,22.0,12.0,0,0,1,0,15282.281,19693.548,21870.353,0.00011547771783738432
0,22.0,13.0,1,0,1,0,15403.756,14320.79,18660.731,0.004341730945164754
0,26.0,12.0,1,0,1,0,15411.593,8951.6129,11082.949,0.012268541345864813
0,22.0,12.0,0,0,1,0,15478.208,8951.6129,14186.175,0.001869969813114615
0,29.0,12.0,0,0,0,0,15478.208,14370.919,12615.352,0.0013287852073474765
0,53.0,17.0,0,0,1,0,15478.208,16399.355,15663.902,2.8191209718915758e-05
0,25.0,12.0,0,0,1,0,15478.208,17724.194,31327.803,0.00014922017707422628
0,26.0,12.0,1,0,1,0,15478.208,18175.355,19949.309,0.0011052687013492933
0,24.0,16.0,0,0,0,0,15587.927,19505.565,19210.445,0.000597578434516608
0,27.0,17.0,0,0,0,0,15674.134,0.0,41376.344,0.07376669936020547
0,46.0,12.0,0,0,1,0,15674.134,734.03226,20688.172,0.0023539325771796986
0,25.0,12.0,1,0,1,0,15674.134,3738.1935,10512.547,0.04855220883959434
0,21.0,13.0,0,0,0,0,15674.134,4946.6613,1733.3733,0.02907276814040963
0,37.0,12.0,0,0,1,0,15674.134,8951.6129,28076.805,0.0005604117430345137
0,37.0,12.0,0,0,1,0,15674.134,8951.6129,28076.805,0.0005604117430345137
0,28.0,15.0,1,0,1,0,15674.134,9452.9032,31032.258,0.010084462038204307
0,22.0,12.0,0,0,0,0,15674.134,10741.935,28963.441,0.0058118250779799485
0,22.0,12.0,0,0,0,0,15674.134,11637.097,20688.172,0.004604936933161241
0,27.0,12.0,0,0,1,0,15674.134,12532.258,19210.445,0.00048433934796393867
0,21.0,13.0,1,0,1,0,15674.134,12532.258,25121.352,0.007259475721926179
0,49.0,16.0,0,0,1,0,15674.134,12890.323,17732.719,9.100622550398868e-05
0,26.0,12.0,0,0,1,0,15674.134,13427.419,0.0,0.0004148313202801647
0,33.0,14.0,0,0,1,0,15674.134,13427.419,13890.63,0.0002584441542562072
0,28.0,15.0,0,0,1,0,15674.134,13785.484,15959.447,0.0003634960126161184
0,29.0,17.0,0,0,1,0,15674.134,14143.548,25860.215,0.0003312363190028263
0,54.0,16.0,1,0,1,0,15674.134,14322.581,11821.813,0.00038054103623066753
0,25.0,14.0,0,1,1,0,15674.134,14322.581,20702.949,0.002859881130412742
0,32.0,12.0,0,0,1,0,15674.134,14322.581,13299.539,0.00020441085773900529
0,40.0,12.0,0,0,1,0,15674.134,14322.581,16254.992,0.0001086645478968906
0,40.0,12.0,0,0,1,0,15674.134,14322.581,16254.992,0.0001086645478968906
0,27.0,16.0,0,0,1,0,15674.134,14322.581,22165.899,0.00035573750890799106
0,24.0,12.0,0,0,1,0,15674.134,14680.645,17732.719,0.0003501483771043022
0,43.0,12.0,0,0,1,0,15674.134,14680.645,13831.521,7.807883613086666e-05
0,25.0,16.0,0,0,1,0,15674.134,15217.742,19062.673,0.00032971579987594294
0,26.0,12.0,1,0,1,0,15674.134,15217.742,15516.129,0.002340883524259052
0,34.0,12.0,1,0,1,0,15674.134,15754.839,17732.719,0.001082679918572102
0,21.0,13.0,0,0,1,0,15674.134,15933.871,25121.352,0.00033281905292572867
0,21.0,12.0,1,0,1,0,15674.134,16112.903,11821.813,0.002748670458261907
0,23.0,12.0,1,0,1,0,15674.134,16202.419,19210.445,0.002293743113417461
0,26.0,12.0,0,0,1,0,15674.134,16470.968,35022.12,0.00018727383055405718
0,28.0,14.0,0,0,1,0,15674.134,16757.419,16254.992,0.00016067007174633833
0,26.0,17.0,0,0,1,0,15674.134,16829.032,19210.445,0.00020809712758111808
0,20.0,14.0,0,0,0,0,15674.134,17008.065,26599.078,0.0014391328701899785
0,26.0,12.0,1,0,1,0,15674.134,17983.79,20688.172,0.0011373943057859538
0,21.0,12.0,1,0,1,0,15674.134,19693.548,19210.445,0.0010799065920644034
0,41.0,12.0,0,0,1,0,15674.134,19693.548,32509.985,2.4667395418130245e-05
0,28.0,16.0,0,0,1,0,15674.134,19693.548,28815.668,8.076961985847493e-05
0,23.0,16.0,0,0,0,0,15674.134,21483.871,26599.078,0.00038206585589331435
0,22.0,12.0,0,0,1,0,15674.134,22916.129,31771.121,4.765778759927847e-05
0,27.0,14.0,0,1,0,0,15674.134,23274.194,27337.942,0.0011995432655010213
0,26.0,16.0,0,0,1,0,15674.134,23274.194,29554.531,3.7103826502082696e-05
0,54.0,12.0,0,0,1,0,15674.134,25064.516,0.0,2.1699282873345314e-06
0,54.0,12.0,0,0,1,0,15674.134,25064.516,0.0,2.1699282873345314e-06
0,54.0,12.0,1,0,0,0,15674.134,25064.516,20688.172,9.970034556895215e-05
0,37.0,16.0,0,0,0,0,15674.134,26854.839,29258.986,3.106674855458612e-05
0,32.0,13.0,0,0,1,0,15674.134,30435.484,22018.126,3.1535406344325443e-06
0,29.0,12.0,0,0,1,0,15678.053,17487.871,10196.313,0.00011323129436735144
0,22.0,13.0,0,0,1,0,15870.061,15826.452,35465.438,0.00030961085941639307
0,23.0,12.0,1,0,1,0,15870.061,30435.484,27781.26,5.451809894669593e-05
0,36.0,12.0,0,0,1,0,15873.98,12727.403,17444.562,0.00022124449569152122
0,21.0,13.0,0,0,1,0,15960.187,21483.871,14777.266,7.563822559174756e-05
0,21.0,12.0,0,0,1,0,15987.617,16291.935,14481.72,0.0002814709071291972
0,26.0,12.0,1,0,1,0,15987.617,17903.226,19505.991,0.0011225377040823597
0,28.0,12.0,1,0,1,0,15987.617,19693.548,13299.539,0.000600595597126211
0,43.0,12.0,0,0,1,0,15989.576,14322.581,14777.266,8.283667755663476e-05
0,27.0,12.0,1,0,1,0,16011.128,16112.903,20460.602,0.001651127355873995
0,36.0,17.0,0,0,0,0,16015.047,30793.548,29584.086,1.2040068540031755e-05
0,23.0,12.0,0,0,1,0,16065.988,4833.871,25564.67,0.004740699746556603
0,31.0,12.0,0,0,1,0,16065.988,15038.71,17732.719,0.000175773610057096
0,25.0,14.0,0,0,1,0,16065.988,15217.742,18471.582,0.0002917434697566934
0,35.0,12.0,1,0,1,0,16065.988,16086.048,19210.445,0.0008792374587285841
0,23.0,16.0,0,0,1,0,16065.988,16829.032,20688.172,0.0002428322481645247
0,21.0,12.0,0,0,1,0,16065.988,20588.71,28815.668,9.079158626197254e-05
0,22.0,12.0,0,0,0,0,16230.566,9846.7742,2955.4531,0.006903527898415672
0,36.0,12.0,1,0,1,0,16261.914,21304.839,22165.899,0.00020341577215624506
0,21.0,12.0,0,0,1,0,16306.978,18529.839,11969.585,0.00015146425891876468
0,28.0,12.0,0,0,1,0,16393.185,13298.516,0.0,0.00033871413023384795
0,24.0,12.0,0,1,1,0,16457.841,8951.6129,21870.353,0.010598226249747886
0,30.0,12.0,0,0,0,0,16457.841,14680.645,15146.697,0.0010178418267173153
0,44.0,12.0,0,0,1,0,16457.841,16112.903,17289.401,4.5551263064859316e-05
0,30.0,12.0,0,0,1,0,16457.841,16650.0,19949.309,0.00011961888777712797
0,34.0,12.0,0,0,1,0,16457.841,16829.032,20688.172,8.32268827618536e-05
0,26.0,16.0,0,0,1,0,16457.841,21483.871,40637.481,5.4386081937240444e-05
0,23.0,16.0,0,0,1,0,16457.841,21483.871,18471.582,6.892917542049752e-05
0,20.0,12.0,0,0,0,0,16497.026,19604.032,19653.763,0.0006168546600129361
0,26.0,13.0,0,0,0,0,16653.768,3580.6452,8866.3594,0.025250992788660605
0,21.0,12.0,1,0,1,0,16653.768,9846.7742,7388.6329,0.012580154691495666
0,25.0,12.0,0,0,1,0,16653.768,12181.355,17732.719,0.0005586267304102757
0,23.0,15.0,0,0,1,0,16653.768,13427.419,16993.856,0.0005323106747220142
0,25.0,12.0,1,0,0,0,16653.768,14859.677,22904.762,0.012592743769915532
0,28.0,16.0,0,0,1,0,16653.768,15396.774,17437.174,0.00022309911924376036
0,38.0,14.0,0,0,1,0,16653.768,16112.903,19505.991,7.755660073545311e-05
0,29.0,17.0,0,0,1,0,16653.768,16112.903,17732.719,0.00017791255707168843
0,24.0,17.0,0,0,1,0,16653.768,16650.0,20688.172,0.0002294831621564815
0,25.0,16.0,1,0,1,0,16653.768,17008.065,21870.353,0.0016728548534620158
0,55.0,12.0,0,0,1,0,16653.768,17545.161,16254.992,1.2860610116739969e-05
0,30.0,14.0,0,0,1,0,16653.768,17545.161,0.0,0.00010034171008681901
0,21.0,12.0,0,0,0,0,16653.768,17903.226,19210.445,0.0008737811814594086
0,26.0,12.0,0,0,1,0,16653.768,17903.226,17732.719,0.00011573897517635207
0,34.0,12.0,0,0,1,0,16653.768,19532.419,16254.992,4.018966085852301e-05
0,22.0,12.0,0,0,1,0,16653.768,19693.548,26007.988,9.942241504624383e-05
0,22.0,16.0,0,0,0,0,16653.768,22737.097,37682.028,0.00026778710019670024
0,27.0,15.0,0,0,0,0,16653.768,23274.194,23643.625,0.0001506767384326481
0,26.0,12.0,0,0,0,0,16653.768,23274.194,2955.4531,0.00014470697606921545
0,26.0,16.0,0,0,1,0,16653.768,24706.452,29554.531,2.2929591801606967e-05
0,24.0,14.0,1,0,1,0,16653.768,28466.129,40637.481,8.379115116647934e-05
0,26.0,14.0,1,0,0,0,16667.483,21483.871,28815.668,0.0022506598565734766
0,23.0,12.0,1,0,1,0,16708.627,10491.29,7565.9601,0.00905431327457081
0,28.0,14.0,0,0,0,0,16849.695,12174.194,1921.0445,0.0023780830174406
0,21.0,12.0,0,0,1,0,16849.695,15396.774,0.0,0.00032371327541938066
0,30.0,12.0,0,0,1,0,16849.695,17366.129,18978.442,9.504745570355417e-05
0,24.0,12.0,0,0,1,0,16849.695,18619.355,25121.352,0.0001100310609679136
0,51.0,12.0,0,0,1,0,16849.695,19693.548,17732.719,9.847487646945931e-06
0,21.0,14.0,0,0,0,0,16849.695,19693.548,35465.438,0.0005802137498040397
0,22.0,14.0,1,0,1,0,16849.695,21125.806,24086.943,0.0006539199741970836
0,24.0,12.0,0,0,1,0,16884.961,9311.4677,23080.611,0.001247236397012385
0,23.0,15.0,0,0,1,0,16955.495,20844.726,25514.427,7.41433562270727e-05
0,26.0,14.0,0,0,1,0,17045.621,25064.516,38716.436,1.8475533578189213e-05
0,45.0,12.0,0,0,1,0,17104.399,16381.452,18176.037,3.656450250184872e-05
0,46.0,13.0,0,0,1,0,17241.548,15754.839,14777.266,4.080076806940956e-05
0,29.0,12.0,0,0,1,0,17241.548,19686.387,33544.393,5.374035162430316e-05
0,26.0,14.0,0,0,1,0,17241.548,20588.71,24530.261,5.8259832916469925e-05
0,27.0,16.0,0,0,1,0,17241.548,24885.484,22165.899,1.8962764875458762e-05
0,26.0,14.0,0,0,1,0,17437.475,7161.2903,14771.355,0.001903326633461648
0,20.0,15.0,0,0,1,0,17437.475,8056.4516,18471.582,0.0025163031847841542
0,23.0,12.0,0,0,1,0,17437.475,12532.258,21427.035,0.0005479648104577509
0,30.0,16.0,0,0,1,0,17437.475,17867.419,15516.129,9.169096436114232e-05
0,24.0,12.0,0,0,1,0,17437.475,22379.032,16254.992,3.862731564109116e-05
0,23.0,12.0,0,0,1,0,17633.401,0.0,23643.625,0.014002228797789786
0,34.0,12.0,0,0,1,0,17633.401,0.0,0.0,0.005920563290477298
0,24.0,12.0,0,1,1,0,17633.401,4848.1935,22165.899,0.026800110056200414
0,43.0,12.0,1,0,1,0,17633.401,10741.935,21858.531,0.0015910175444996198
0,28.0,14.0,1,0,1,0,17633.401,12532.258,16254.992,0.0035219945270292853
0,20.0,12.0,0,0,1,0,17633.401,15217.742,28815.668,0.0003370003202121964
0,23.0,12.0,1,0,1,0,17633.401,15217.742,15516.129,0.002395470000152086
0,27.0,14.0,1,0,1,0,17633.401,16112.903,26599.078,0.001498009252572505
0,53.0,12.0,0,0,1,0,17633.401,16112.903,19210.445,1.9679525792070137e-05
0,28.0,16.0,0,0,1,0,17633.401,16112.903,22165.899,0.0001662595426526492
0,26.0,12.0,0,0,1,0,17633.401,16112.903,25121.352,0.00016605260629284023
0,25.0,15.0,0,0,1,0,17633.401,16112.903,18619.355,0.00020249001968957348
0,29.0,14.0,0,0,1,0,17633.401,17187.097,19699.573,0.00010714909614329551
0,26.0,12.0,1,0,1,0,17633.401,17416.258,23643.625,0.0010653191901384322
0,55.0,16.0,0,0,1,0,17633.401,17903.226,22165.899,1.2340348678939188e-05
0,22.0,12.0,0,1,1,0,17633.401,17903.226,14777.266,0.0010620004880806783
0,33.0,12.0,0,0,1,0,17633.401,17903.226,15811.674,5.9828761227473224e-05
0,34.0,14.0,0,1,1,0,17633.401,17903.226,8866.3594,0.00044594741976787837
0,24.0,12.0,0,0,1,0,17633.401,18440.323,19949.309,0.00010584868916656895
0,24.0,12.0,0,0,1,0,17633.401,18750.048,32509.985,9.761805119825553e-05
0,26.0,12.0,1,0,1,0,17633.401,18798.387,18471.582,0.0007425496267944375
0,45.0,12.0,0,0,1,0,17633.401,18798.387,19949.309,1.8349570122603678e-05
0,22.0,12.0,0,0,1,0,17633.401,19693.548,23643.625,8.933985532472723e-05
0,55.0,14.0,0,0,1,0,17633.401,19693.548,2068.8172,7.13708299724137e-06
0,24.0,12.0,0,0,1,0,17633.401,19693.548,11526.267,7.628453393594605e-05
0,23.0,12.0,0,0,1,0,17633.401,21546.532,4433.1797,5.086397806736505e-05
0,24.0,13.0,1,0,0,0,17633.401,25064.516,22165.899,0.0008953011682105654
0,31.0,13.0,0,0,1,0,17633.401,25064.516,23643.625,1.121783825149012e-05
0,43.0,12.0,0,0,1,0,17633.401,26854.839,28076.805,2.6164123643573395e-06
0,43.0,12.0,0,0,1,0,17633.401,26854.839,28076.805,2.6164123643573395e-06
0,23.0,12.0,1,0,1,0,17672.587,14322.581,12294.685,0.003012173841641911
0,22.0,12.0,0,0,1,0,17703.935,12532.258,20688.172,0.0005759901974367129
0,30.0,12.0,1,0,1,0,17760.754,17366.129,19210.445,0.0007762995628375249
0,28.0,12.0,0,0,0,0,17829.328,5012.9032,16240.215,0.012694533286070304
0,28.0,12.0,0,0,1,0,17829.328,11100.0,20688.172,0.0005143265184552626
0,21.0,12.0,0,0,0,0,17829.328,12945.823,26599.078,0.002802713782779756
0,28.0,13.0,0,0,1,0,17876.35,15396.774,22452.578,0.00017325730084053977
0,25.0,14.0,0,0,1,0,17939.047,14322.581,9974.6544,0.0003004782747628174
0,54.0,12.0,0,0,1,0,18025.255,18798.387,23643.625,8.635506542684953e-06
0,26.0,16.0,0,0,1,0,18025.255,19872.581,20983.717,6.983604600123192e-05
0,26.0,16.0,0,0,1,0,18025.255,23274.194,28076.805,2.870502969860658e-05
0,49.0,13.0,0,0,1,0,18221.181,17903.226,17732.719,1.6498188423546646e-05
0,21.0,13.0,1,0,0,0,18221.181,21125.806,21870.353,0.002973236414624371
0,26.0,16.0,0,0,1,0,18221.181,22379.032,18471.582,3.550439564438278e-05
0,30.0,12.0,1,0,1,0,18338.737,25422.581,22165.899,8.87943820485462e-05
0,21.0,13.0,0,0,1,0,18417.108,8951.6129,27337.942,0.0015284416155732824
0,33.0,12.0,0,0,1,0,18417.108,12890.323,20688.172,0.00020358249815942628
0,33.0,12.0,0,0,1,0,18417.108,14412.097,20688.172,0.00013678008272512731
0,40.0,12.0,0,0,1,0,18417.108,17545.161,17289.401,3.469460912796562e-05
0,27.0,16.0,0,0,1,0,18417.108,18798.387,25860.215,8.187073284920999e-05
0,21.0,12.0,0,0,1,0,18417.108,19693.548,28224.578,8.875604155651787e-05
0,31.0,12.0,0,0,1,0,18593.442,14814.919,16254.992,0.0001414322522124012
0,27.0,14.0,1,0,1,0,18613.035,0.0,13299.539,0.08336791093161741
0,47.0,17.0,0,0,1,0,18613.035,10025.806,35465.438,0.00017012955971965678
0,32.0,12.0,1,0,1,0,18613.035,16112.903,17732.719,0.0008380004230910642
0,28.0,12.0,1,0,0,0,18613.035,17008.065,19949.309,0.004612432531400736
0,35.0,14.0,0,0,1,0,18613.035,19693.548,22424.501,3.1132286277836715e-05
0,26.0,14.0,0,0,1,0,18613.035,19693.548,28076.805,6.33814090392576e-05
0,37.0,12.0,0,0,1,0,18613.035,21483.871,23052.535,1.537426576525626e-05
0,23.0,12.0,0,0,0,0,18613.035,23274.194,32953.303,0.00014808896349702825
0,44.0,12.0,1,0,1,0,18613.035,23632.258,19210.445,4.553344539755987e-05
0,44.0,12.0,1,0,1,0,18613.035,23632.258,19210.445,4.553344539755987e-05
0,36.0,12.0,1,0,1,0,18613.035,25064.516,33692.166,5.891112712408824e-05
0,26.0,12.0,0,0,1,0,18677.69,18261.29,24973.579,8.450741758686206e-05
0,23.0,14.0,0,0,1,0,18722.754,21662.903,28076.805,4.7438866964503e-05
0,32.0,13.0,1,0,1,0,18808.961,14143.548,26599.078,0.0014273899339519486
0,33.0,12.0,0,0,0,0,18808.961,16028.758,17502.194,0.00043703236733168743
0,37.0,12.0,1,0,1,0,18808.961,16112.903,32509.985,0.0005527687638331907
0,27.0,12.0,0,0,1,0,18808.961,17187.097,19505.991,0.00010192843375241119
0,43.0,12.0,0,0,1,0,18808.961,17903.226,26155.76,2.3884787503261908e-05
0,27.0,16.0,0,0,1,0,18808.961,17903.226,18471.582,9.911957748690782e-05
0,24.0,12.0,0,0,1,0,18808.961,17903.226,18323.81,0.00010713273588052381
0,24.0,12.0,0,0,1,0,18808.961,18798.387,23052.535,8.478446398763825e-05
0,34.0,12.0,1,0,0,0,18848.147,30435.484,12560.676,8.407692270369397e-05
0,42.0,12.0,0,0,1,0,18879.495,17008.065,19210.445,3.2411308399512774e-05
0,24.0,13.0,1,0,1,0,18881.454,16112.903,12560.676,0.001591979343472592
0,27.0,12.0,0,0,1,0,18924.558,11995.161,22165.899,0.00039089521012237007
0,23.0,12.0,1,0,1,0,19004.888,13427.419,13299.539,0.0032901188811794435
0,26.0,16.0,0,0,1,0,19004.888,16112.903,26599.078,0.00016764072944382467
0,27.0,12.0,1,0,1,0,19004.888,19693.548,19210.445,0.00046762881351057297
0,37.0,12.0,1,0,1,0,19004.888,25959.677,25860.215,4.127668307454177e-05
0,37.0,12.0,0,0,1,0,19016.644,20893.065,16993.856,1.716821640959535e-05
0,26.0,12.0,0,1,1,0,19055.829,0.0,13299.539,0.06671863782710821
0,23.0,12.0,0,0,1,0,19096.974,20683.597,16993.856,5.432249321014683e-05
0,26.0,13.0,0,0,1,0,19200.815,14680.645,18471.582,0.0002117337941191768
0,27.0,16.0,0,0,1,0,19200.815,17688.387,0.0,0.00010045446334162613
0,27.0,12.0,0,0,0,0,19200.815,19514.516,23643.625,0.00027049574257579165
0,29.0,14.0,0,0,1,0,19200.815,21483.871,23052.535,2.9373628461338293e-05
0,25.0,16.0,0,0,1,0,19200.815,22558.065,33396.621,3.294759647479587e-05
0,26.0,12.0,0,0,1,0,19263.511,13024.597,24627.791,0.0003115118354886004
0,22.0,14.0,0,0,1,0,19279.185,17616.774,17289.401,0.00013909919592562303
0,28.0,12.0,0,0,1,0,19298.778,0.0,29554.531,0.00791372108455502
0,46.0,12.0,0,0,1,0,19394.782,19201.21,20431.048,1.2591826821999781e-05
0,33.0,17.0,0,0,0,0,19396.741,0.0,1539.7911,0.03196698791994824
0,23.0,12.0,0,0,1,0,19396.741,12532.258,25121.352,0.0004424983040448998
0,23.0,12.0,0,0,1,0,19396.741,12532.258,0.0,0.0004424983040448998
0,23.0,13.0,0,0,1,0,19396.741,17903.226,31032.258,0.00011314869903869526
0,26.0,16.0,0,0,1,0,19396.741,25780.645,25564.67,1.2835722335014605e-05
0,24.0,16.0,1,0,0,0,19494.705,15217.742,23643.625,0.010692654274568813
0,37.0,12.0,1,0,1,0,19586.79,12030.968,14777.266,0.0014744635028074923
0,50.0,16.0,0,0,0,0,19592.668,0.0,23643.625,0.008044584053161268
0,26.0,13.0,0,0,1,0,19592.668,0.0,23643.625,0.009326784588212891
0,21.0,12.0,1,0,0,0,19592.668,716.12903,22165.899,0.3385108345299459
0,25.0,12.0,1,0,1,0,19592.668,5370.9677,24642.568,0.02125076852757671
0,24.0,13.0,1,0,1,0,19592.668,11637.097,18442.028,0.00473075245248139
0,24.0,12.0,1,0,0,0,19592.668,11995.161,19210.445,0.020733464882446605
0,32.0,14.0,1,0,1,0,19592.668,12335.323,14777.266,0.002185799191119874
0,27.0,16.0,0,0,1,0,19592.668,12532.258,17720.897,0.00037032311255811873
0,21.0,12.0,0,1,1,0,19592.668,12532.258,17732.719,0.00376756802902611
0,24.0,16.0,0,0,1,0,19592.668,12890.323,31032.258,0.0004273968634804889
0,45.0,14.0,0,0,1,0,19592.668,13606.452,17732.719,6.232586455299525e-05
0,38.0,12.0,0,0,1,0,19592.668,13964.516,16286.025,9.111342465468299e-05
0,27.0,15.0,0,0,1,0,19592.668,14859.677,23643.625,0.00019371712895651364
0,20.0,12.0,1,0,1,0,19592.668,16709.081,12708.449,0.001661319640176139
0,23.0,12.0,1,0,1,0,19592.668,17008.065,22165.899,0.0012127938921487568
0,33.0,12.0,0,0,1,0,19592.668,17008.065,25014.955,6.104332397190482e-05
0,24.0,13.0,0,0,1,0,19592.668,17187.097,22313.671,0.0001234075453663582
0,44.0,12.0,0,0,1,0,19592.668,17187.097,15368.356,2.443158677819142e-05
0,34.0,12.0,1,0,1,0,19592.668,17366.129,19210.445,0.0004635399485895519
0,23.0,12.0,1,0,1,0,19592.668,17366.129,14777.266,0.0011045563039402105
0,27.0,12.0,1,0,1,0,19592.668,17724.194,25121.352,0.0007336247034171986
0,25.0,16.0,0,0,1,0,19592.668,17903.226,25712.442,0.00010656530776239691
0,22.0,12.0,0,0,1,0,19592.668,17903.226,23643.625,0.00011518033457380326
0,24.0,16.0,0,0,0,0,19592.668,17903.226,16993.856,0.0005867199261383867
0,23.0,12.0,0,0,1,0,19592.668,17903.226,16254.992,0.00010643266243275232
0,31.0,16.0,0,0,1,0,19592.668,17903.226,17732.719,6.634222912363881e-05
0,23.0,12.0,1,0,1,0,19592.668,17903.226,26599.078,0.0009600221962932327
0,27.0,12.0,0,0,1,0,19592.668,18082.258,32657.757,7.405204431415204e-05
0,20.0,12.0,1,0,1,0,19592.668,18619.355,23643.625,0.0010089951763189262
0,20.0,12.0,0,0,1,0,19592.668,18798.387,17732.719,0.00010675317252594106
0,52.0,15.0,0,0,1,0,19592.668,18798.387,17437.174,9.604147951775653e-06
0,33.0,16.0,0,0,1,0,19592.668,19335.484,26599.078,3.8958523770242546e-05
0,40.0,12.0,0,0,1,0,19592.668,19335.484,21279.263,1.911196123937903e-05
0,31.0,12.0,1,0,1,0,19592.668,19466.177,20259.631,0.0003393692254765425
0,35.0,12.0,0,0,1,0,19592.668,19693.548,22535.33,2.5834031058856008e-05
0,33.0,12.0,0,0,0,0,19592.668,19693.548,13299.539,0.00015398106639702335
0,22.0,12.0,0,0,1,0,19592.668,19693.548,17732.719,7.213828002166964e-05
0,29.0,16.0,1,0,1,0,19592.668,20588.71,42854.071,0.0003475462430063334
0,26.0,12.0,0,0,1,0,19592.668,21125.806,21982.661,3.617158382049188e-05
0,23.0,12.0,0,0,1,0,19592.668,21215.323,24884.916,4.478408931005445e-05
0,30.0,12.0,0,0,1,0,19592.668,21483.871,23348.08,2.4015832796808304e-05
0,43.0,12.0,0,0,1,0,19592.668,21483.871,22165.899,8.60024116344718e-06
0,43.0,12.0,0,0,1,0,19592.668,21483.871,22165.899,8.60024116344718e-06
0,31.0,12.0,0,0,1,0,19592.668,21483.871,25121.352,2.2191733815693436e-05
0,23.0,12.0,0,0,1,0,19592.668,21483.871,20688.172,4.174845544122717e-05
0,23.0,13.0,0,0,1,0,19592.668,21483.871,21279.263,4.3443871903376176e-05
0,28.0,16.0,0,0,1,0,19592.668,21483.871,32509.985,3.298098093012108e-05
0,30.0,12.0,0,0,1,0,19592.668,21483.871,29554.531,2.4015832796808304e-05
0,53.0,12.0,1,0,1,0,19592.668,21483.871,23643.625,3.523743002283467e-05
0,32.0,12.0,0,0,1,0,19592.668,21483.871,29554.531,2.050617963910171e-05
0,43.0,12.0,0,0,1,0,19592.668,21739.887,29338.783,8.04356930841208e-06
0,43.0,12.0,0,0,1,0,19592.668,21739.887,29338.783,8.04356930841208e-06
0,37.0,17.0,0,0,0,0,19592.668,23005.645,22165.899,5.7643005527459834e-05
0,23.0,12.0,1,0,1,0,19592.668,23274.194,21427.035,0.00023599452923233496
0,28.0,12.0,1,0,1,0,19592.668,24169.355,25860.215,0.00012583403349377946
0,27.0,14.0,1,0,0,0,19592.668,25064.516,28815.668,0.0005937184064115403
0,46.0,12.0,0,0,0,0,19592.668,25064.516,29554.531,1.3546922085191268e-05
0,30.0,12.0,1,0,1,0,19592.668,26854.839,25897.158,5.325596257123323e-05
0,35.0,17.0,0,0,1,0,19592.668,44758.065,36943.164,4.5020378054907994e-08
0,26.0,15.0,0,0,1,0,19596.587,19335.484,23643.625,6.50529472827547e-05
0,25.0,12.0,0,0,1,0,19641.65,8736.7742,23643.625,0.0009915122108794987
0,24.0,12.0,0,0,1,0,19706.305,6624.1935,25121.352,0.0018491834146931012
0,22.0,14.0,0,0,1,0,19727.857,20141.129,22284.117,6.847436669193509e-05
0,27.0,13.0,0,0,1,0,19735.695,20051.613,36943.164,4.534225729072602e-05
0,36.0,12.0,1,0,1,0,19749.409,25064.516,23643.625,5.2038639840124574e-05
0,35.0,13.0,0,0,1,0,19788.595,21269.032,14777.266,1.743220790756345e-05
0,34.0,12.0,1,0,1,0,19788.595,23274.194,31032.258,9.689343446995274e-05
0,28.0,14.0,0,0,1,0,19984.521,12532.258,31032.258,0.00030279443024667667
